uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
2QeHiDlvMnHdL5GkydryQC,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
0LdrgIn0po8wRxpv2USlys,0.703,0.66,10,-5.119,0.123,0.137,0.0,0.79,95.033
3YAounhJSN3kSUrzu6PPJX,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
2dfFBUgCvGzjwzVAFh3cKi,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
0uzruYGkFgeSevF5kaWq7Y,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
6EeWU1liZ7kwfWUT9gzOoL,0.692,0.883,7,-4.698,0.0582,0.0512,0.0,0.614,122.984
6zglcAb1AC9WGeZYzmZQEr,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
6gQJAUHKEVpnSGtfcwZ5Pe,0.53,0.747,4,-4.838,0.0694,0.417,1.04e-05,0.434,91.943
69le48ftkCK4dSXEaFs0Sa,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
5a08oj0c2yj1JxlY1Zmhdh,0.869,0.726,11,-5.654,0.0459,0.0784,0.0,0.343,124.023
5KFmTSVzYmvpRPUxdqB9NS,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
1fkKTSAmrguXmlZ1we0BQp,0.601,0.713,4,-3.758,0.0449,0.0282,0.0,0.464,122.872
1bBIW9ldf7Ehk0oLeNeTj7,0.624,0.81,1,-8.307,0.039,0.00269,0.0186,0.271,127.989
3GXfmj8VI55reLE5aLl1sK,0.692,0.883,7,-4.698,0.0582,0.0512,0.0,0.614,122.984
5so1wKv1JCcpllBGxrOjjL,0.698,0.931,11,-4.32,0.0595,0.0237,0.852,0.0825,128.004
6KlbKM85NIUo5ZaToCAFFc,0.692,0.883,7,-4.698,0.0582,0.0512,0.0,0.614,122.984
322TxW77VZdX9gHynK5Xue,0.659,0.345,11,-8.464,0.107,0.106,0.0,0.338,84.761
43mHckutQvJr49nT0UvRxy,0.663,0.412,5,-8.195,0.364,0.00434,0.019,0.356,98.023
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,0.0403,0.00226,4.41e-06,0.637,119.976
2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.015
3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,0.0706,0.119,0.0,0.515,99.968
2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,4,-5.6,0.0307,0.204,0.0,0.522,104.01
7xnElMPFCmSlMJ0AY2hnxc,0.682,0.543,1,-8.66,0.0688,0.261,0.0,0.112,127.526
4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0.228,0.157,4.82e-06,0.617,95.881
23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4,-5.88,0.0409,0.109,0.0,0.168,133.99
0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.643,124.08
3g0mEQx3NTanacLseoP0Gw,0.528,0.511,3,-8.144,0.0324,0.126,0.0,0.351,100.1
1HGtTmgl1sEycuS9lJviWQ,0.735,0.593,11,-7.473,0.0885,0.731,0.178,0.475,160.07
1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,0.172,0.157,0.00508,0.422,159.803
6nXwthh92R2HlnyBWtHgHP,0.723,0.56,5,-8.324,0.035,0.645,7.42e-06,0.619,145.022
0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,1,-5.025,0.0649,0.0172,0.0,0.263,103.072
2xy57NLEmzuQQeBRORdaOq,0.707,0.921,7,-3.323,0.0738,0.135,0.0,0.547,99.994
0A3hi4R0OZhvukBOrJhesu,0.345,0.68,2,-10.64,0.0288,0.573,0.984,0.151,100.001
6NJOOWpT5g3Y46G2qtRejH,0.744,0.725,11,-6.056,0.0303,0.0179,1e-05,0.902,118.035
75mtKeIPLHAXokQVQmwPLp,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
0RzEfVy07ukh7GxnwVjPmr,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
1fSfbrzIlBuT1XIjqRe1eM,0.724,0.744,7,-4.757,0.0398,0.00219,4.49e-06,0.645,119.978
7GjQssVu8uKn4WGTIgTOIA,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
3BbzQ0VuM1QTMOiqva7VYe,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
5rsIUZDVbqneGM0GWs7Obd,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
6PgCzuBQFnTFOCUXHtp3Nl,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
5KomSS7roeHMj6r3THWiWo,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
1jT2yBR6qi5mrGwFGIeKmR,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
1vXNHt7Vj7U75R0qV2YrOu,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
5IGsV7tGijVH9R7KtneqKn,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
0EpO6LZgIlxTUHE2e1ckCa,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
4e5s77PZaf4ulqs5bFeik9,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
0j1oGNwg8VVosfPezkrSni,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
5odOSnLe89YWZ198e9SJ8O,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
2UWgnHDwD8Uw5hU1akDWDl,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.717,123.045
5hFv1SIDrWucD6FO7sKuWX,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.235,120.031
5jZdUmR7UmVsw9XkEsPGZF,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.235,120.031
4NR32XsVHm1oN9x8ExR8Yu,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
4TYeIlwlJTgNkPaFxUP0PJ,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
2cDcYOhmL0nsZuLSXq2eUU,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
389GFtpjhmv2HxiEyWH3FE,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
12gp9XggBAImRaqz7ASv9u,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
5rQ8KYGO7MetiCgqnn4hby,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
2QKALbvieihPo40okeVa1v,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.235,120.031
43ZXaExiD5ExmSpmPK5aQZ,0.77,0.787,11,-3.748,0.0583,0.198,0.0,0.513,119.986
2DEQAi3HSie56MG0M5pGwJ,0.77,0.787,11,-3.748,0.0583,0.198,0.0,0.513,119.986
3i31Itck9EgI1vRjZxdYe9,0.77,0.787,11,-3.748,0.0583,0.198,0.0,0.513,119.986
6N2yutZiLVpqbF1AK8Vxhu,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.235,120.031
2Q1IoizHMaYROD9JrAsLDS,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.235,120.031
3mTUMIT3M0e9PySC1mteSV,0.798,0.747,1,-3.91,0.0808,0.0284,1.9e-06,0.805,120.002
0jGNrMFSke9iI1pmfWbvft,0.735,0.842,5,-4.079,0.0403,0.00519,4.52e-06,0.681,123.039
62UAFVREdTssSevwa5jqhF,0.665,0.727,7,-6.57,0.103,0.032,1.02e-05,0.66,101.976
7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,0.0853,0.256,4.96e-06,0.286,141.971
10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0.0455,0.121,0.0127,0.632,119.966
1rDQJd8kzwBRXeoTtojkQn,0.833,0.639,5,-6.964,0.0676,0.152,0.0,0.448,102.989
6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,0.0507,0.108,0.0,0.759,75.025
3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,0.0457,0.00776,0.0,0.452,93.995
0VO8gYVDSwM1Qdd2GsMoYK,0.553,0.659,8,-7.295,0.0391,0.0027,0.0,0.105,120.146
1Lim1Py7xBgbAkAys3AGAG,0.723,0.809,7,-3.081,0.0625,0.00346,0.00123,0.274,98.007
4R8VBRb5nKbEfi1EIA2B7p,0.898,0.435,6,-8.834,0.0489,0.555,0.0,0.836,115.034
09AvsbivV1FQBRAEBJh7UL,0.601,0.787,0,-6.178,0.031,0.0492,0.0,0.525,134.981
04aulIHjjQyDVUUmaFDy8w,0.708,0.879,7,-4.437,0.342,0.0066,0.0,0.202,109.939
6IPNp9PfaEqrzotY47TIWy,0.8,0.837,6,-2.807,0.0491,0.00406,0.00313,0.702,100.015
6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5,-4.973,0.034,0.0275,0.0,0.571,123.077
72jbDTw1piOOj770jWNeaG,0.653,0.658,2,-6.428,0.0304,0.0215,1.66e-06,0.219,99.99
18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.464,117.953
0YammaEkYSeo9vQYZ1OwS6,0.703,0.66,10,-5.119,0.123,0.137,0.0,0.79,95.031
4jp4Z02kzzg8gK0NmDGgml,0.52,0.798,6,-5.498,0.0391,0.101,0.0,0.168,101.944
5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0.0523,0.406,0.0,0.742,101.965
0KoiMHhqKLoL4xM54rcWYY,0.842,0.801,8,-4.167,0.228,0.157,4.82e-06,0.617,95.881
2i4rLDS0cR77blmqqPybve,0.724,0.744,7,-4.757,0.0398,0.00219,4.49e-06,0.645,119.978
7fZBQnc0zXwVybgCIrQQil,0.845,0.797,1,-4.984,0.139,0.0582,5.57e-06,0.422,121.985
6cEwA8cYxwG7jn6Dm3oEGr,0.528,0.823,6,-5.294,0.0407,0.0202,0.0,0.686,125.992
4OgwXdylh75fHfwUzJTUqg,0.771,0.826,11,-3.978,0.0604,0.142,0.03,0.185,100.012
3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.262,120.966
5SbE5ptbYNFahUdICaS6kp,0.743,0.837,1,-5.025,0.0649,0.0172,0.0,0.263,103.072
2XiqR6g3EbBfdPvcqjct7w,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
2xuaIdm0HsPaZPxQoNeplK,0.663,0.857,2,-4.844,0.0429,0.00163,0.0,0.294,133.994
5j5gYFCv8Du7NEVll7pbOC,0.528,0.823,6,-5.294,0.0407,0.0202,0.0,0.686,125.992
7b1JFWEOfZtN9HGCzvBOir,0.626,0.88,9,-2.384,0.0504,0.205,0.0,0.534,95.079
1GuSTVJDtsbY70WV0VT64H,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
26JbYgOa3DElPxT2vS41BW,0.528,0.823,6,-5.294,0.0407,0.0202,0.0,0.686,125.992
1XGsEVaoYosgzQNUQrXyUb,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
3715OFFs0TnnHNRcrfQNs4,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
4wobSR77IcbVP58BUwllTy,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
7FBf7WRech1Bhdp9BcylM6,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.671,100.011
5tkZJZiaeQExZNjCli2CD0,0.802,0.645,5,-6.181,0.0714,0.272,0.0,0.376,100.001
6j1yDGV547WxP9NZQ44pUd,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
10P1Cy36hugYDFTZPCE9Bk,0.592,0.873,9,-5.65,0.0275,0.0723,0.00986,0.515,122.015
1KG2qmqeXzVHtk0J7xeh3i,0.528,0.823,6,-5.294,0.0407,0.0202,0.0,0.686,125.992
6sCtkVwY1hRM1IY8BI1arV,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
2uAl7AJJsYCCo2pqcSQI7Y,0.436,0.544,3,-7.268,0.0451,0.543,0.00489,0.313,169.955
33wBMYKK8TFsVuc5y1W6oo,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
1rP4gzPMHrM7NyI1LPCRmv,0.569,0.695,6,-5.808,0.0423,0.00148,0.00221,0.506,125.098
1JaKuvkBdcr6ym021X2Pq6,0.402,0.755,8,-4.837,0.043,0.143,0.0,0.622,108.17
6mUHPv34FUMhYVlpytiwdp,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
7kklTO67Wai5FM1vjPiZmz,0.52,0.823,0,-5.152,0.0363,0.000364,0.289,0.158,127.981
21Ci0rT8NiAvCZKouM8O9G,0.51,0.79,6,-3.782,0.0374,0.335,6.23e-05,0.637,127.946
2MhZbxhjQf9WunW7Jc4kX4,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
0fsnKLCITu2idEAz14vlWZ,0.53,0.612,10,-8.794,0.0518,0.253,0.0,0.433,119.255
4aFEI0dqQcF0w5fg8qiadd,0.645,0.844,4,-6.835,0.046,0.0118,0.873,0.425,127.995
2rizacJSyD9S1IQUxUxnsK,0.662,0.586,0,-8.821,0.0307,0.097,0.00272,0.296,90.0
6XO8RlYuJCiI0v3IA48FeJ,0.645,0.525,3,-5.399,0.0355,0.0574,0.0,0.238,83.018
6xsGllAEwkmF4SSDwdpmMt,0.608,0.798,6,-5.092,0.0432,0.0736,0.0,0.5,92.946
5q35GiekvBr6oAsCsW8YlR,0.676,0.857,1,-6.7,0.0391,0.00149,0.674,0.0378,128.01
3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1,-7.786,0.0576,0.0895,0.0,0.195,137.972
09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,0.0449,0.171,0.0,0.437,107.01
39glqzRVRAy4vq3PqeTGb8,0.452,0.465,4,-10.006,0.0344,0.0589,0.000524,0.0832,149.586
4SlCYFaUQ8GRuwdpgniaGF,0.629,0.821,5,-4.743,0.0466,0.0194,0.0176,0.458,103.998
2nEntnpNpsJNhw1wLY8O96,0.787,0.734,0,-6.465,0.0703,0.364,0.000995,0.644,98.989
6rfahvufEQDIVTHJIU2QQB,0.568,0.622,4,-6.548,0.109,0.063,0.0018,0.109,76.984
0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.301,126.062
2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0.0527,0.31,0.0,0.613,127.999
1QQ1Dx8dcLgWvUaY5fk84y,0.682,0.836,2,-3.259,0.354,0.141,0.0383,0.224,82.53
7izqZuO3Z4Hh4pvL17tmk4,0.675,0.817,5,-3.789,0.0497,0.00711,0.0,0.446,105.964
4XzRHp717ZswJsBQJEUfeS,0.528,0.823,6,-5.294,0.0407,0.0202,0.0,0.686,125.992
2USlegnFJLrVLpoVfPimKB,0.67,0.896,1,-4.673,0.058,0.0342,3.21e-05,0.403,101.216
30KPG6tcT4DAYsYdTEBoXh,0.658,0.791,8,-4.66,0.0512,0.102,0.0,0.744,75.017
72gv4zhNvRVdQA0eOenCal,0.715,0.605,0,-5.128,0.0428,0.239,1.41e-05,0.454,122.956
06QhDcVIH3csxlm7K7mpPi,0.658,0.791,8,-4.66,0.0512,0.102,0.0,0.744,75.017
2DpCdPMg1BADE4HDnxt3Rd,0.655,0.787,2,-3.031,0.264,0.122,3.11e-06,0.554,181.799
0XDo1WmF8c70NuTZcMP2FH,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
5fvESB5vBG8Rs3bYkNrbQX,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
0WUKrS8cEBOV5VSX6PAYLa,0.718,0.666,3,-6.624,0.0488,0.158,0.103,0.702,100.002
4lftmZjJPhQ9fR67DFiO8n,0.635,0.813,5,-5.098,0.0578,0.0187,0.0,0.641,123.065
3YBI2buUJJOgjtPB14dO7v,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
7py6vU2H9mlNd14m4g89gy,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
778O8HQJFNDZS8KHMjVU9R,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
3rX3R3OoyikoECxdgQ9tnL,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
4VDAAeMGq6AQZi1GzO8SQS,0.57,0.672,8,-5.888,0.0716,0.172,1.04e-06,0.461,120.018
3bCp61o3h46Yvr0vgMJlaL,0.572,0.75,1,-5.042,0.0604,0.0946,0.0,0.475,144.081
5DH6Cc1lFD0kSuwL836Oue,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
3Vh4nSqr35BOdINsqosOph,0.572,0.75,1,-5.042,0.0604,0.0946,0.0,0.475,144.081
25qayTeSbpmP80ZcP00eW8,0.524,0.807,2,-4.16,0.0579,0.00415,0.000834,0.62,124.127
1hzhPRth1Dr4ZO1fr21G4g,0.538,0.642,10,-4.412,0.127,0.104,0.0,0.47,161.803
2hrUO4drrO63i7FYbCLBl2,0.717,0.73,9,-4.729,0.0568,0.383,0.0,0.792,102.002
6yUlfM1fMgopGW8PSuorxE,0.271,0.648,8,-5.664,0.051,0.248,0.0,0.261,189.218
0qXBEvyDJ9bSPKRXJ0pMxy,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
0g2zW7vCyWkUJg5aQjOwi7,0.59,0.724,0,-3.278,0.0439,0.04,4.07e-05,0.526,127.05
77u3cpprulNjIUYkjYwlhU,0.51,0.816,5,-5.331,0.0352,0.13,8.66e-06,0.588,149.929
2nl7FV62VnaIV80DCca2gk,0.534,0.714,6,-6.347,0.0629,0.00633,0.0,0.415,125.99
4eMN5YiyDpzWRs2JPCoQ1M,0.271,0.648,8,-5.664,0.051,0.248,0.0,0.261,189.218
2iZH4DDQr3vpfCLHqbxClj,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
6umdup7Kf502fMuKB6oF92,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
5JDmVwlWTzbwpxm1Qx9oFh,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
0yciGxyHYjntJNmAj0ObzK,0.681,0.802,8,-5.836,0.0347,0.0271,0.0496,0.791,120.053
7GVEjM8u2tyrtczh9Z1L0N,0.52,0.823,0,-5.152,0.0363,0.000364,0.289,0.158,127.981
3Jzv8kj8UoP9ntmEBDab65,0.635,0.813,5,-5.098,0.0578,0.0187,0.0,0.641,123.065
0RhLvAINBnJo65rZMIVdOR,0.66,0.804,1,-6.133,0.0485,0.0402,0.0,0.359,109.0
2cc8Sw1OnCuA5bV8nqWqpE,0.691,0.695,0,-5.6,0.0367,0.0592,0.0,0.514,106.064
66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0.0567,0.041,4.21e-06,0.197,139.432
1gt8YXWknKt4sRNZ6SirVW,0.587,0.963,0,0.366,0.0552,0.0656,0.0,0.491,127.842
6jA8HL9i4QGzsj6fjoxp8Y,0.611,0.644,6,-7.607,0.0553,0.124,0.0,0.13,105.969
6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0.0622,0.253,0.0,0.544,102.04
1dNIEtp7AY3oDAKCGg2XkH,0.607,0.649,11,-6.695,0.0362,0.0306,2.46e-05,0.505,102.996
36jYuqoGDDlfZBst0p4JGy,0.453,0.643,1,-9.842,0.0913,0.0855,0.000621,0.318,91.992
3MEYFivt6bilQ9q9mFWZ4g,0.631,0.953,2,-3.739,0.0343,0.0241,0.0155,0.422,141.99
1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0.046,0.132,0.0,0.799,98.023
2fVHrSxsQbJUuj9MW9zG1e,0.51,0.846,3,-4.595,0.0461,0.0101,0.0,0.475,139.927
1rBXCmKIMcq1bRIsXpq2Qk,0.714,0.817,10,-4.621,0.0433,0.0866,0.00435,0.123,126.026
4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,0.0439,0.0558,0.0,0.449,105.049
1x5sYLZiu9r5E43kMlt9f8,0.707,0.629,0,-4.581,0.0563,0.259,1.6e-05,0.457,122.863
3dsyqPDiWYYilRZNBxgxHE,0.602,0.892,10,-3.66,0.0672,0.000393,0.813,0.57,102.047
7jEyX4bqaCSdMN4D4JNnVj,0.738,0.794,11,-4.118,0.0416,0.101,0.0,0.566,104.014
3LEgGAl9zLcQWGTp7ptqtQ,0.621,0.747,11,-5.084,0.0337,0.222,0.000194,0.426,124.015
7Feaw9WAEREY0DUOSXJLOM,0.661,0.723,5,-6.976,0.0566,0.179,1.23e-05,0.316,113.778
15og0pCEcTFWEXOFKdcJlU,0.64,0.789,8,-4.891,0.0644,0.0875,0.0,0.762,75.018
6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,2,-4.844,0.0428,0.00163,0.0,0.295,133.993
4255amV4enzl28KAn16rUO,0.763,0.608,5,-8.1,0.035,0.262,2.5e-05,0.393,121.02
5icOoE6VgqFKohjWWNp0Ac,0.791,0.565,5,-3.933,0.0439,0.0623,0.0,0.181,99.961
15OwisPfzn1zVzz2NpEhKp,0.483,0.917,3,-2.528,0.0438,0.00235,0.000347,0.323,129.035
67O8CWXxPsfz8orZVGMQwf,0.81,0.7,4,-5.664,0.0399,0.267,6.69e-05,0.193,116.019
2ChOMSamIbDfZ4lA9yAiRA,0.586,0.861,0,-3.089,0.0617,0.00987,7.17e-05,0.478,142.16
5029vpQu4KlJp0Kqobuc01,0.585,0.73,1,-4.038,0.0406,0.0171,0.0,0.222,104.824
3OJG7Q6YeJJogzBv7uLAAk,0.475,0.715,8,-5.371,0.058,0.0863,2.67e-05,0.159,199.892
5fOjFkFA0k5MTOo1LmnVTO,0.537,0.786,8,-4.331,0.0317,0.075,0.0,0.178,127.994
3HSWaauCSlQ8TSdvEZYjVh,0.475,0.715,8,-5.371,0.058,0.0863,2.67e-05,0.159,199.892
5ZAUiOlYURVJEJ5ktV03v5,0.537,0.65,8,-4.665,0.0415,0.215,0.000122,0.358,95.056
0Y9PqGjKgupH5fKbrgDQUr,0.585,0.73,1,-4.038,0.0406,0.0171,0.0,0.222,104.824
4tcm76DyNJiOhj7x7u10va,0.594,0.64,10,-6.865,0.033,0.0169,0.0,0.492,92.871
66GcPmCYUlVKc4dA4Uwqa6,0.725,0.681,5,-6.8,0.103,0.0201,0.301,0.453,110.938
2Db4RDun4YmjGcypDB8Av3,0.475,0.715,8,-5.371,0.058,0.0863,2.67e-05,0.159,199.892
6qWeqJ60UKUr5jET9q5RA3,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
5y0nMZC5kF6uLYaLc97mSo,0.827,0.757,6,-2.985,0.0564,0.283,1.56e-06,0.374,95.983
5jyPgh9K0YlyhlVGQzFsbO,0.609,0.801,1,-8.483,0.0694,0.0246,0.00255,0.202,122.958
58eskjXndK4EbVBnCKcfHi,0.78,0.856,8,-6.264,0.267,0.0233,0.0,0.605,104.904
