uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
3QQjfFpoCa8qIDXfg8DaBQ,0.354,0.126,0,-13.818,0.0323,0.87,0.0,0.17,80.567
13Cl3XIn5yPJwbVilbRPNb,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
3LzaKDsdKNFvDTiLjGV1Hj,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
3AQWkYhZm0okGpW5yTGxiA,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
6lmmKOEjpbMr7RfC78PJvR,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
6Nn4pKqCL0m9bWQL2zdXf8,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
7i4ClHpiIbAf5Qfmj6jYJG,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
2iYOGj0lCH9yWOlVNmh4Xu,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
5XXVagaaaeWjbjdwggIYu9,0.536,0.163,0,-10.566,0.0349,0.695,0.000239,0.233,66.72
3v6nuqte5aF8NyNAMr9Z8A,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
5JG7sDluJPAh8zcW2JuxvS,0.461,0.0825,3,-12.457,0.0474,0.984,3.06e-05,0.194,104.138
24Ccvo6GDMJZKqHtFs954n,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
5zjXQbSVqwdvLpecvDJdrj,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
0hyklxPQEAkEE7TmW6fneb,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
0PImsyxnQ3H1P3yZRSRfv9,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
4tAFgTwOs5mVJthAx3eMck,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
4b2jsFgwiua3iomixuDbJk,0.475,0.347,5,-6.538,0.213,0.776,0.00012,0.285,175.2
7GAuCTio7iNylO0JZY4nda,0.536,0.163,0,-10.566,0.0349,0.695,0.000239,0.233,66.72
6DBvBUP5xAytSocaBr05vD,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
3YEAFK6avdUQECTTURkQoh,0.46,0.0414,10,-17.252,0.0414,0.978,0.00035,0.056,80.349
1zT20Rgscp6BAqMhMMFFtV,0.414,0.131,4,-12.817,0.0347,0.934,7.88e-05,0.112,143.778
2YujY0AUbWO6f6gyyf6pXI,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
5eiNZ6Bta9NSU5AJ2Gfsd4,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
1Jw2m5Qdqk0EG94UjSrmmG,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
2KKsgm1YQKWC1fpPqz3dU4,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
7Krx6Hsh1pC1gpfkKaV51q,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
6ZMx2iR4mBPKDXThxyUWFI,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
1QV4Q9NNlC09PaZrtzpSlr,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
2YJ7Y1oJO1O9w4qnxoJWmK,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
0dDiL61IhX9p8e5hjsuiK7,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
0bCs8cnCjM38ZB01jCGOFG,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
1xUuWDvTOwwhaj8CCLunhs,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
01yZpKoKFXSzX2vQNYgvgy,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
1qCQTy0fTXerET4x8VHyr9,0.399,0.258,5,-16.028,0.033,0.792,1.86e-06,0.192,108.174
2C6l8EGcbfcLXu0mWfAadB,0.715,0.743,6,-7.491,0.0337,0.339,0.00217,0.259,116.962
5j5a0uWJly5tOvBZiFJbxA,0.471,0.0845,10,-20.204,0.0305,0.956,0.147,0.149,84.608
4Jfcedn6swtzrhq6wH09rQ,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
429MLoev9mkgxvv3CJe0co,0.409,0.71,6,-6.215,0.0398,0.15,0.285,0.376,107.566
5uNnGViAuZIkoUhVwmFWlr,0.573,0.265,0,-12.436,0.027,0.903,0.00152,0.425,74.031
6UBmhLGmEIVP2atfnxOkq1,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
19ddQ1kMo1k7Cs97PpXdkE,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
0Rs16msoj79XTObU9iEIqd,0.414,0.131,4,-12.817,0.0347,0.934,7.88e-05,0.112,143.778
4j4Gj9DGGf3z5XeoG7otgM,0.409,0.71,6,-6.215,0.0398,0.15,0.285,0.376,107.566
2liYVax3XLeHf0pOmYe08R,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
0D3VbWMK9GhdajZbbqRdqp,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
5lCZRY69UnWKdApn7kmpfG,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
77iEIVtfiVS10SfWevtuIY,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
4hCepaOhXXxm3XTqHvPDJr,0.409,0.71,6,-6.215,0.0398,0.15,0.285,0.376,107.566
3siiSoWFWuwTOERUPAAvCY,0.414,0.131,4,-12.817,0.0347,0.934,7.88e-05,0.112,143.778
2LLGg6ai9VJ5VustLsfVZE,0.543,0.36,7,-9.177,0.179,0.727,0.0,0.595,149.431
0NXH0Te1ZDnKGDPqwomITQ,0.431,0.215,1,-11.471,0.0523,0.777,0.0,0.401,77.108
4zNthpVS7M6XYxG6FLqskQ,0.543,0.36,7,-9.177,0.179,0.727,0.0,0.595,149.431
4oVZmkPSvg50HeI13Uv1i3,0.431,0.215,1,-11.471,0.0523,0.777,0.0,0.401,77.108
1K85hQzQjbhITcbBPVUBHF,0.686,0.351,7,-10.44,0.122,0.91,2.22e-05,0.683,74.827
1yXt5zzy2Gcf9IhlepvfGh,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
5Kk4Hrn5kWVCk7n9H3b1rY,0.543,0.36,7,-9.177,0.179,0.727,0.0,0.595,149.431
53oBTbL9t13HAyxN12PDng,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
4i4yd6kbdea6vJdTa516dk,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
4UapIunqXK3g1HUygS3Zz0,0.688,0.166,7,-8.731,0.0697,0.819,0.0,0.336,88.325
4EkUrEYfuH6rycfOg9zeYS,0.409,0.71,6,-6.215,0.0398,0.15,0.285,0.376,107.566
4yzE8wAu3EvPEVCnRoJAb1,0.464,0.356,5,-6.953,0.03,0.708,7.76e-05,0.265,66.377
356quoF2TOeYPEd31QYaSb,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
5QIxA1EalEnhkKHxg9qAg8,0.414,0.131,4,-12.817,0.0347,0.934,7.88e-05,0.112,143.778
6NKNayk2utB9a7Lv1x7Y1A,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
60cgjLoKezdGBRJN7gRMzw,0.43,0.543,8,-6.296,0.0367,0.463,0.000523,0.354,143.912
0pfvIu8AKvwEtd88Qvse8p,0.614,0.699,6,-6.238,0.0315,0.14,0.252,0.431,107.552
1NAvb7rxR26xGIC9jthaEu,0.388,0.0378,0,-16.173,0.045,0.979,0.00021,0.205,166.882
1R8nyQttVCp1hGDQbaBpwY,0.614,0.699,6,-6.238,0.0315,0.14,0.252,0.431,107.552
6MjQxUVloSCCLmnJgVQ0A2,0.614,0.699,6,-6.238,0.0315,0.14,0.252,0.431,107.552
6pbhLLm1pujzVKaVVaPSIQ,0.536,0.163,0,-10.566,0.0349,0.695,0.000239,0.233,66.72
6JcWanfC5bkTQy4iXbeFKL,0.614,0.699,6,-6.238,0.0315,0.14,0.252,0.431,107.552
7ad7ylxNmPqxmS8SJYEUeJ,0.46,0.0414,10,-17.252,0.0414,0.978,0.00035,0.056,80.349
127PerKvmbU6uTddgKjLJg,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
1QSituq8TP7S5aJvdzwYcP,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
5UImaIPLsLI79H2jfPk8IF,0.525,0.205,0,-12.519,0.0457,0.84,0.0213,0.207,183.468
7FWvBjQqt9DEDilkq18Mv9,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
68oZTWrQDccWDf4y9UpBXk,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
68GZkt7raDog1o6f0ytxe0,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
1CNUT80xAt39lPKgSJEjxU,0.49,0.295,5,-13.793,0.0335,0.905,0.155,0.141,135.113
7uki3SHvd09GpX4Fbq95Ui,0.739,0.199,5,-11.763,0.028,0.88,1.27e-05,0.628,88.467
3qLOC0YV0fWgZ9VTlSKbmU,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
7bdROC1GostP0gWqEP8P2h,0.473,0.068,0,-20.033,0.0315,0.892,0.00216,0.262,93.777
1WmrZqiaAztoRBpE2WfmYL,0.497,0.374,10,-6.941,0.028,0.751,5.82e-05,0.235,66.785
0vB4Vd6PtkJSEnWsmqATnZ,0.553,0.614,1,-5.098,0.0306,0.764,0.0,0.345,136.628
7GPKkJbfSduDWyoVvuaGq9,0.445,0.0553,11,-10.806,0.053,0.938,0.0,0.22,87.228
5cAUbhZcGKn666AZ9oO3RO,0.443,0.136,0,-12.984,0.0341,0.889,0.00967,0.264,86.646
61T3ukOW74kzMkVy5pOLDR,0.428,0.414,7,-5.729,0.0403,0.897,0.0,0.508,79.108
62m6NoHfZeQmH7fxLGHCfS,0.334,0.381,5,-10.121,0.0317,0.74,3.63e-06,0.191,107.156
13SCCInc8juRiBgAH2309G,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
3lyCiPreSBOMM1aKhTyzrM,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
1xj7USYBhbTPsZDiy8gVcb,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
0ZgMdDBmDGhANkdqV9qXIv,0.566,0.484,7,-8.813,0.114,0.644,1.15e-05,0.729,148.975
2hEf65oCXX1w77dSrFu410,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
6svjkIJHmWNggsUTF3fahJ,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
1cYoCL141PXTgfMAjZhreI,0.523,0.319,2,-11.024,0.0388,0.839,1.75e-05,0.398,75.458
7elD8TsTypKiHbolw5Uu6W,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
59SLZl169mzEUbzzjEYsHM,0.568,0.505,0,-8.041,0.128,0.676,1.67e-05,0.692,149.439
0uZ14vmYf9O5LirYjN84GL,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
2VS6lVoUkBvBM010F0Q7rU,0.334,0.381,5,-10.121,0.0317,0.74,3.63e-06,0.191,107.156
7is7eKcjZJ9YHHFEEEc8KB,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
7zrxUrilLtTk4XnT5G7zF8,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
3EF2zvCbDh0njKaUDzcZHq,0.334,0.381,5,-10.121,0.0317,0.74,3.63e-06,0.191,107.156
5wZLZAAeHmKOJUT5ESTEFG,0.431,0.215,1,-11.471,0.0523,0.777,0.0,0.401,77.108
4UGYAzxUtzLllltVU4gaS8,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5einzDm0JVThmbqavvqFpi,0.429,0.477,6,-6.225,0.0311,0.766,0.000638,0.327,88.534
34SGmn1mPnpAj1sRKYQGUH,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
7boMvoKAVwhb2SQOey89EI,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
2yQJT5fopKSAdJB2aaLgwr,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
3I5umalOFMMtgC2LfC56Uk,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
7vvQrcQCfq7SB8mxO9CRHq,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
0SidD5FXjLY20EffJQDAI7,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
5aRJTjJ7XbxXJmsZWM682b,0.607,0.381,9,-10.821,0.0735,0.475,2.35e-05,0.703,167.423
7ElJ25XMKSHWkjpEwiFsV5,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
72E3wMPI5tVY7VoEWLSuhf,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
3OUZApNQz6hKXFh2F3nb3X,0.683,0.514,5,-9.168,0.252,0.325,0.0,0.654,122.097
2E1sUwtH4AANynciTbL36h,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
5zz9ypkkewsz1sfqntWOn1,0.401,0.368,7,-10.511,0.0452,0.822,0.0,0.681,159.844
7i0UYyimBRONNLjNdsfVBz,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5E8pCmwdxQSnYsUwAtkLGO,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
1LFJLpGF7gexCurvUsjqG9,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
6UPkgLF8SfiVmVGy5RYvIc,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5IztFgMSB1QcVh5UXEbZgF,0.665,0.443,0,-8.076,0.0803,0.582,0.0,0.662,122.872
4aWqVlWZwVfuSTVucZrb65,0.665,0.443,0,-8.076,0.0803,0.582,0.0,0.662,122.872
3e95Yjkzhw8oR2pR1BPQpI,0.258,0.175,0,-11.903,0.0323,0.939,0.000156,0.107,89.072
7kj7fG3A6mYLDMfxDejfzm,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
7sdaD6KTdB6mU1E79NVnwW,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
1p7X6d0pxUclbrO6hg8uTS,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
53rqZwcMhjXuXDy1IxRi22,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
7CTtRVeuLsEYy1NlC16pCk,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
0pS25QJ0g83B2OIu9je81g,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
3zyz5T5qFjk1oSw5RIqf9V,0.595,0.318,7,-7.181,0.036,0.951,1.11e-06,0.536,112.718
07vXvRYejavLger1TGzOju,0.85,0.532,1,-6.854,0.0576,0.768,0.0,0.866,120.905
0hg4cZgvvYIdJG6sBukiyl,0.574,0.414,9,-7.16,0.0495,0.842,0.0,0.867,77.968
0edRP0RpOUrjHbbGPSYzaH,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
7wBSAv6Rq9fWk89qRJb3qT,0.469,0.199,5,-12.5,0.0316,0.889,0.0,0.21,112.185
0LZgf4LDn9hHNTtNgKhC0u,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
4xaECM92qrcin1GVjjtlX2,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
7sBAcUGY0eLY6sfX3eOzNc,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
2pkHL5CQzguxHbomLhziwH,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5YC6XWGWSlH4rxbmzvmCQj,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
1W1wxzJyuHRjtxMPMhqufs,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
0XOoWlEiKzyF5VS4oh3Yb6,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
4Ovn5T4LAEE8mfYtsmjLoA,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
2OImOyNxoQj3EhOjfGtkT4,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
5qI9gSVZRtAcbkw1Xzx0B9,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
1DoF49hx0Rl0repeJUKbJe,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
0X6q6lE4evlnpVKozjg5Tm,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
1L2haXaEqTMAcdUyAZJeV9,0.499,0.339,8,-8.929,0.061,0.917,0.0,0.656,116.269
1KOqPUSBvfcVFvmbDxYLyC,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
5lIAn4lM6KBYzpNttHWhAZ,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
2APCEcZ3XkPzYQ8WhaRtri,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
4Wo8bxRPZD4FVvHld8YEC2,0.85,0.532,1,-6.854,0.0576,0.768,0.0,0.866,120.905
0lOk1COnPBSFGzg1Gt5IBa,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
07vTKxT54r3a23Q0gILvOu,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
0uXnFu9BRS1kIKNFi8Z6NJ,0.499,0.339,8,-8.929,0.061,0.917,0.0,0.656,116.269
6sKbT45i7DJPejP8DNALBQ,0.422,0.108,5,-16.835,0.0376,0.971,0.0,0.263,71.872
357pRaRB0tID9c98Eg2TDn,0.665,0.443,0,-8.076,0.0803,0.582,0.0,0.662,122.872
4fV4ENJPXONNMtGiujA2Hj,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
3ytaJfUjlDmaKo1KqllPXA,0.516,0.491,0,-9.682,0.0778,0.617,0.0,0.788,110.526
7ckUEDVJ1woYh2NnaHxA8G,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5siu3VgukcO864Zsgmqvde,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
4sBchehueRZr8z4gg3OgbE,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
4RWsVVHr55gPDn1FjeQJNT,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
2qGomArw2xs9koA5A4FmDu,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
3JibLpqNHuIMfOy3maUWse,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
33MBrjaSlb2VXNlpCQiHn7,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
2lXbxgwCKdw8wfwjJkeknL,0.415,0.212,8,-15.848,0.0318,0.785,0.0,0.338,92.988
04KeHjz5E58E3CLOhIqWnr,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
3AXWBC3J6CiYXohrN2dRiZ,0.626,0.248,11,-12.898,0.061,0.827,0.0,0.639,80.542
5RcAGLNN0UbnUjBqDLFkVd,0.258,0.175,0,-11.903,0.0323,0.939,0.000156,0.107,89.072
6TBBKYKoB1NDmx08ZIUMRp,0.422,0.108,5,-16.835,0.0376,0.971,0.0,0.263,71.872
5tuDHaJLO812gIgdf0Llp7,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
5E3WpecwN7XImHJJK8TcJw,0.415,0.212,8,-15.848,0.0318,0.785,0.0,0.338,92.988
1rv0r12Wme7GOIZ0hwIO6r,0.85,0.532,1,-6.854,0.0576,0.768,0.0,0.866,120.905
55NyDBnlI5MidVGzyPr3OR,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
5LlVixZh85sugPldv7Cxeh,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
4piK3GzwbnBh684LRIdzVe,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
7nMjgX8uYCl2SDQuArcWv9,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
6hnyzfuGgBDnUhw3TaRac1,0.45,0.25,0,-8.333,0.096,0.909,0.0,0.377,82.108
6pLGlx4YsixWd2MFCiueXE,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
1VE9nQhNIs8Xzyy10GxWhB,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
0LSY8Ky3xaWkACC6vNQtbz,0.638,0.0767,10,-13.98,0.0588,0.937,0.0,0.599,114.353
4FcflXjkAiJ2pV02GyIvsG,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
082RMdL3KhOLIKX122AV97,0.566,0.402,8,-9.43,0.0319,0.706,6.82e-05,0.125,162.202
4Le87goCu6m8L8uNmFRPOy,0.283,0.0264,4,-19.612,0.0426,0.925,0.0,0.231,170.182
6T5i8eCUWZ92HOZtxt58LK,0.27,0.577,0,-8.195,0.0573,0.755,0.123,0.362,170.254
6xqWfkMmiqbepWSXMj19K1,0.579,0.409,0,-10.095,0.0268,0.624,1.83e-05,0.526,109.417
0OpPGBkgaZ6zCWKAYXPNpc,0.427,0.0916,0,-15.364,0.039,0.977,0.000235,0.111,100.7
41qqj8kkzjBQ1rFIyinjP1,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
0ctlOXCRfpjRUkBcQxs3nu,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
4BoAuxhz1bOHMpeeQk3r8I,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
1lJWopyBsnNY029HUETv0R,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5TIUgAE7x3xmJJUMI8SrgM,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
7tfSlkyv8xmyoUEGd53mBC,0.45,0.25,0,-8.333,0.096,0.909,0.0,0.377,82.108
0s97PfWCq7L0GDTNk2xDfp,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
38UDPaDM2jZMRv4aEXhdi3,0.329,0.139,5,-11.934,0.0407,0.949,0.0,0.183,169.608
2gVot4EEd2oo2cA0bYJ4wW,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
1wvGRZA2RsGckubdScbnPf,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
7odt0XkmUk2EGgH9pdzwRQ,0.499,0.339,8,-8.929,0.061,0.917,0.0,0.656,116.269
2gaVsa8Ifi2w2csnRqNN2F,0.258,0.175,0,-11.903,0.0323,0.939,0.000156,0.107,89.072
6JLsAMhOQkmEUvr0t4EIDt,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
4lJX2CpRZKPWAIOzOdvENF,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
08dNxhOkSsdUOaHthtIy91,0.699,0.726,7,-5.364,0.0726,0.575,0.0,0.877,119.185
1xbpqLQibJSDku2aug3xet,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
7ccsKU0u0EB123rIg20ktB,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
37NRNwqKLqtzMpVfBuhl0n,0.551,0.232,3,-13.619,0.0782,0.626,0.0,0.394,103.308
5Vv9gXd6HmKtjMgeQbYWq5,0.609,0.247,7,-9.038,0.0425,0.961,2.41e-06,0.485,112.3
2jz3CiLG3MLOqZ9gOv6z1A,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
6m1A74FqvZFF9zRTI23P8I,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
7IWC34SGGMHjFNUHfvkPf5,0.626,0.248,11,-12.898,0.061,0.827,0.0,0.639,80.542
3acDxTLevwJv7MKQFFLstu,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
1mM1piMRF5wPx4nLMBvWpt,0.287,0.131,7,-19.807,0.0777,0.896,0.0,0.19,72.627
4A22TgVho7f5ZRSDbvzftT,0.258,0.175,0,-11.903,0.0323,0.939,0.000156,0.107,89.072
3EzO5J4BLoEElQzuAt0jyh,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
3GL5VxEIqjPf4BfQb3NV2C,0.579,0.502,8,-7.57,0.0513,0.733,0.0,0.836,76.783
5VKz3I2DXveqU7vLoYIo4z,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
2G8eyoZQjaBakG9DFk5NSw,0.596,0.315,8,-9.175,0.0428,0.961,0.0,0.64,119.935
7giEzSsPzYuyCvRgoRijkF,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
4tMBFkwGyBlZj2Rl1R7mwP,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.639,77.117
03wFD2CKnZgnQbqgPfO4fF,0.626,0.248,11,-12.898,0.061,0.827,0.0,0.639,80.542
7dY9gGn93i4EoH7oUk2uP4,0.422,0.108,5,-16.835,0.0376,0.971,0.0,0.263,71.872
