uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
58yD1ZePlS6V4gImXGV8Ed,0.573,0.913,5,-6.52,0.0409,0.00861,0.0273,0.795,88.418
2cwOhw3d0uIsR4krTsrLwF,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
6qK47Oa7Vbumzeb69KuMhZ,0.75,0.856,2,-5.802,0.0457,0.0778,3.65e-05,0.94,130.034
6ehaWPjsNSf5HWOXTEFSUi,0.508,0.981,10,-3.23,0.0779,8.22e-05,0.000449,0.746,138.011
5HNau9WX6OmX2PcBn3n24r,0.417,0.682,1,-5.071,0.0295,0.0267,0.000669,0.351,105.542
3omnDqXnlC4awZfUrGQSDN,0.532,0.872,0,-3.869,0.0636,0.00223,0.0,0.299,127.959
5KaVoEhxf1UwParyAjzHVA,0.344,0.931,1,-3.759,0.0783,0.00104,0.0,0.251,148.104
71BwuaJ5VjGx9EJdrc9OX2,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
47dUWyurHWefCpINwcvit2,0.417,0.682,1,-5.071,0.0295,0.0267,0.000669,0.351,105.542
52cFhaPuS5oLrmFoJw4J9j,0.344,0.931,1,-3.759,0.0783,0.00104,0.0,0.251,148.104
4xnB2yGAeXOuR3kJ9KTD3b,0.386,0.936,8,-4.005,0.0701,0.0121,1.6e-05,0.418,176.366
1gu8VJ0d28EsXtcgKzJcSl,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
5yug4vHY6oGqkFI80Ya5F0,0.663,0.694,10,-8.627,0.171,0.0253,0.0,0.525,167.953
315FrAki9HoxEdG8CQuZhD,0.344,0.931,1,-3.759,0.0783,0.00104,0.0,0.251,148.104
2QLFTiSNgt6cT3aQdeGFhd,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
2S3G868WlDZNtfwZiDKPRx,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
77s65ayZ3gXbqMV8jKH1A3,0.588,0.847,8,-4.164,0.0705,0.0601,0.0,0.662,120.041
7GEQkaJPZmph6xtzXFNWxn,0.666,0.935,0,-4.563,0.0445,0.00285,0.781,0.69,118.999
3CKJz2XmcRBskVxbN3pit2,0.354,0.982,4,-3.026,0.168,0.000237,0.000301,0.194,143.79
1c9MeAa2tLEoZl5osXf5Ts,0.421,0.986,11,-1.795,0.152,0.00482,0.0,0.263,105.83
0VFk1Ofc6X7QHdVC9T71sK,0.516,0.991,11,-2.587,0.126,0.000467,4.66e-05,0.402,95.017
02ocOpp3OlYjjFvhvBDljE,0.354,0.982,4,-3.026,0.168,0.000237,0.000301,0.194,143.79
2Y0iGXY6m6immVb2ktbseM,0.705,0.712,6,-6.156,0.0385,0.0102,0.000855,0.62,97.512
0y1QJc3SJVPKJ1OvFmFqe6,0.489,0.505,10,-8.022,0.117,0.579,0.000333,0.337,163.255
4gHnSNHs8RyVukKoWdS99f,0.427,0.201,8,-13.044,0.0317,0.745,0.263,0.0668,105.218
4wfyFIRnxdIN0v4OGtXcX3,0.623,0.93,5,-5.285,0.0324,0.0141,1.64e-06,0.287,120.119
4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,0.0619,0.00701,0.0,0.619,128.038
46ZskDsXyj6SY4ILqw1XvK,0.587,0.742,6,-6.64,0.0529,0.0128,0.00107,0.199,145.007
7daBAa22M7ygDPG1oehs8o,0.587,0.742,6,-6.64,0.0529,0.0128,0.00107,0.199,145.007
35dGLgPbz4j896kxOaVS27,0.587,0.742,6,-6.64,0.0529,0.0128,0.00107,0.199,145.007
47U8UsDT7LHPkZ2Jm4qnvm,0.7,0.49,0,-5.187,0.076,0.186,0.0,0.569,79.982
4CeeEOM32jQcH3eN9Q2dGj,0.502,0.912,1,-4.556,0.0564,2.55e-05,0.000173,0.72,116.761
6NDhsCV7nxJeDsOpM1cPUk,0.737,0.67,9,-6.448,0.0985,0.00474,0.0,0.525,75.981
1Pw6eI2cLqAFc6HkpXt38i,0.737,0.67,9,-6.448,0.0985,0.00474,0.0,0.525,75.981
4JPIT5G0JnCL4JUWoIGGG3,0.737,0.67,9,-6.448,0.0985,0.00474,0.0,0.525,75.981
5DCpa5sx8KAHUbbMf4Ug3W,0.7,0.49,0,-5.187,0.076,0.186,0.0,0.569,79.982
1c8XAD2VT1O68YwWvDaJQY,0.7,0.49,0,-5.187,0.076,0.186,0.0,0.569,79.982
2sNvA9nxGE52pupLXhAuDm,0.7,0.49,0,-5.187,0.076,0.186,0.0,0.569,79.982
1tLemH0qMIlgVyijet0z3S,0.7,0.49,0,-5.187,0.076,0.186,0.0,0.569,79.982
6s2tPtqrO3yzNR84vcMMU0,0.608,0.638,8,-7.215,0.0561,0.217,0.0,0.457,87.956
1v3rsZZAH13mnXEEz3AEL5,0.341,0.266,4,-17.251,0.146,0.831,0.0,0.388,184.14
5miFSFpVtDCmHp21YLkaHV,0.678,0.696,2,-4.361,0.0336,0.0346,0.0,0.421,82.489
7CwwtOtObfhHMoYsh9gfTc,0.678,0.696,2,-4.361,0.0336,0.0346,0.0,0.421,82.489
1CWoIqBEZLUsB9wjZyjRkg,0.678,0.696,2,-4.361,0.0336,0.0346,0.0,0.421,82.489
1bOENKlPYEDXyH9kLFUsnj,0.569,0.963,7,-3.069,0.0593,0.000787,0.0256,0.82,76.995
4D8xgk4Cin0beAmJlTzohD,0.598,0.335,9,-6.791,0.0282,0.841,0.00016,0.245,107.988
4FbHin5O4lPRgERdQEy6rB,0.589,0.197,11,-8.684,0.0338,0.909,0.000144,0.307,110.699
2cxo6cXWQCDdPTePV3d5Tu,0.37,0.767,9,-5.555,0.0363,0.00762,0.000125,0.21,58.494
4SmpAA1iwwFw9hQ5FmYLuq,0.58,0.916,3,-4.357,0.0387,0.000295,0.0255,0.68,118.002
0FrFqoPT7JB0ezIU9g2OLC,0.112,0.978,4,-2.64,0.117,0.000108,0.0241,0.371,173.097
1X19KuKnCG4l9kl2QXcNuD,0.499,0.495,10,-9.166,0.0286,0.263,4.48e-05,0.473,99.957
06nOZkGMDu2cVCUvuKWjeI,0.577,0.866,0,-4.05,0.0601,0.006,0.000708,0.28,130.016
7oex5ickCMbEeBYP9uuQFH,0.37,0.767,9,-5.555,0.0363,0.00762,0.000125,0.21,58.494
2gBHPw488fjNjHIpBJl8Kk,0.577,0.866,0,-4.05,0.0601,0.006,0.000708,0.28,130.016
5PbQBGeK9air60kXQlNHR4,0.421,0.529,9,-6.302,0.131,0.435,0.0,0.212,133.894
66qTw96JwPJvUYsWiyyVGH,0.421,0.529,9,-6.302,0.131,0.435,0.0,0.212,133.894
6Fg7Zm99hVTt5Wv7NPQf11,0.577,0.866,0,-4.05,0.0601,0.006,0.000708,0.28,130.016
7MWBaRLGmvflqPoewBGbMj,0.574,0.696,6,-4.697,0.0327,0.00481,0.0,0.401,109.877
6vT20BVB14V8598mGV1vSS,0.421,0.529,9,-6.302,0.131,0.435,0.0,0.212,133.894
4fvKqLGqlsj7giLICaxTXl,0.625,0.653,11,-5.967,0.0257,0.124,0.0,0.605,110.972
29RiulWABWHcTRLkDqVCl1,0.498,0.946,2,-4.792,0.0602,0.000121,2.53e-05,0.31,106.276
14jEv2xc6r43y0Nm2ymswN,0.389,0.418,4,-8.976,0.027,0.664,5.71e-05,0.347,175.567
2vU6bm5hVF2idVknGzqyPL,0.437,0.878,0,-4.687,0.0452,0.0112,0.0,0.623,128.043
0XgHNxz37RYVl1VDom3PNx,0.37,0.767,9,-5.555,0.0363,0.00762,0.000125,0.21,58.494
6agwd0jyOXzwP7ajAwlSeN,0.577,0.866,0,-4.05,0.0601,0.006,0.000708,0.28,130.016
7BsPT8jICeKZdoTmLBMDxS,0.394,0.473,10,-7.935,0.0281,0.0247,0.00684,0.45,129.996
4eCQkJy0Gq9i5lQqOJcVKN,0.58,0.916,3,-4.357,0.0387,0.000295,0.0255,0.68,118.002
4nzIpIeHWiuFQnOV5ZELnj,0.112,0.978,4,-2.64,0.117,0.000108,0.0241,0.371,173.097
4f2pSxIgf6TLd6O8GaC33a,0.565,0.667,5,-4.679,0.0495,0.24,0.00166,0.78,180.041
4kqgYiNDWcwo9KBq4rz87l,0.568,0.642,4,-6.736,0.0603,0.374,0.00681,0.476,177.669
0Zj4igNaBPjudrsnVLTstx,0.813,0.796,4,-5.545,0.164,0.156,0.038,0.542,95.027
0nI0q4NuoOIskGNRizI6vs,0.498,0.946,2,-4.792,0.0602,0.000121,2.53e-05,0.31,106.276
7zwn1eykZtZ5LODrf7c0tS,0.551,0.881,7,-6.099,0.0542,0.186,0.0791,0.387,88.036
22I3h5AOENlH4CqXJsEbFR,0.418,0.31,11,-9.869,0.0625,0.095,0.0,0.131,139.614
1r1fPuhj9H4VdXr7OK6FL5,0.615,0.911,1,-3.584,0.0278,0.0686,0.00188,0.685,108.0
4vJfxpYeM088ddkHtSNqP1,0.37,0.861,4,-4.588,0.0625,0.00959,0.00449,0.16,155.671
7uCBGNn991AM68fR4tSDco,0.411,0.675,5,-6.251,0.0591,0.063,0.0,0.545,130.134
7oMO1B9CB4ZPYPLeVe32OY,0.666,0.854,9,-5.051,0.0295,0.179,1.2e-06,0.803,125.637
7yI7YDsXGrwUX8sFTXXnVV,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.451,151.779
7M62cpl1L8v53XwfCZ2GYD,0.535,0.979,8,-3.593,0.0597,0.000666,0.0,0.432,103.996
24TdORdiwpuE1EH7fh1fNQ,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
5cOdPnKDyhdFnB6X3V3JkK,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
3qmncUJvABe0QDRwMZhbPt,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.451,151.779
6Byuke1Ac5qWJHFgzu7byM,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.66,100.006
6buVxRwPapLwrXwIsTiSfm,0.5,0.982,1,-3.496,0.0727,4.72e-05,4.28e-05,0.507,103.033
5SqrY9AWeRXqwgLCnLO2A0,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
3tqEDIkPhrv2AgXjQHKIwj,0.5,0.982,1,-3.496,0.0727,4.72e-05,4.28e-05,0.507,103.033
6WwoaXSpEJ75vG1t674Cmm,0.635,0.551,3,-7.136,0.0354,0.00743,1.82e-05,0.451,151.779
0l6b6fXyv5BHHoJizlq2De,0.727,0.468,11,-7.744,0.0549,0.69,0.0148,0.346,116.823
1EeI6tvN2c7erYcOdM0Ljp,0.379,0.562,10,-8.078,0.0376,0.0741,1.17e-05,0.172,173.861
11oRhYmKwkh6iUTC521TSk,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.66,100.006
61c2cPZd0ZZr7W2X5d0bUR,0.555,0.921,8,-4.606,0.0369,0.00264,0.000205,0.775,121.141
2q9STTSwMoEVLyvlNZyOdA,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.66,100.006
5oJgIQPvytf2nR7WX3vZLn,0.658,0.773,11,-5.119,0.0244,0.000901,0.0,0.66,100.006
65mksf4l4ShgosppsGHoVR,0.555,0.921,8,-4.606,0.0369,0.00264,0.000205,0.775,121.141
0LvONfXemxF8eUKovfhZdH,0.603,0.886,5,-3.777,0.0837,0.00045,0.0,0.395,126.027
7cEZSmCRCiOU1nsCuAtx0F,0.654,0.794,4,-6.288,0.0284,0.00769,0.00134,0.678,114.62
1l1ra0gsPlpnDOc4HdkKZU,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.769,121.907
1cz1Z22xmJQaALUgUXzUaq,0.553,0.991,8,-3.703,0.0925,4.44e-05,0.0729,0.324,114.919
03I89EqsberXEAapUd1yWu,0.605,0.7,4,-6.47,0.0277,0.00998,0.0,0.588,84.962
2Nmgl5ms85CE90Yu4lm8jL,0.173,0.609,3,-7.724,0.0482,0.359,0.0,0.0988,197.819
0PSKFp3zoNmJzDsOHeLV6l,0.165,0.434,0,-8.163,0.0288,0.316,0.171,0.186,77.983
06feZZKF0F6FRvSTHCR0a4,0.389,0.418,4,-8.976,0.027,0.664,5.71e-05,0.347,175.567
2MCUHzFEXf39cyzcNyKw7B,0.605,0.7,4,-6.47,0.0277,0.00998,0.0,0.588,84.962
6GwXhxrjTEVuBZC7jnB7f1,0.5,0.982,1,-3.496,0.0727,4.72e-05,4.28e-05,0.507,103.033
2YIm6Yfa0C3IxkRHDQdk1d,0.535,0.979,8,-3.593,0.0597,0.000666,0.0,0.432,103.996
3BcoBRPyr5UqYdeoF9clb7,0.518,0.598,7,-4.579,0.0251,0.239,3.92e-06,0.322,92.026
3M1kaOBZv0cvlXK7xYCT1Z,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.769,121.907
0lpdGobBIXUFiPaZpDR1Bj,0.535,0.979,8,-3.593,0.0597,0.000666,0.0,0.432,103.996
6t1wUup2mF3IpJhMfAwoDl,0.379,0.562,10,-8.078,0.0376,0.0741,1.17e-05,0.172,173.861
4fdy3vg2bCXU6L77vC6li8,0.165,0.434,0,-8.163,0.0288,0.316,0.171,0.186,77.983
1wmOubz5LefeGM4KDAcsfz,0.516,0.818,11,-6.076,0.0393,0.00701,0.0,0.769,121.907
08k0JhCj8oJLB7Xuclr57s,0.261,0.947,11,-3.031,0.0487,0.000193,0.00326,0.552,185.942
1Vl9pXCmq6m2FbpxqHptTY,0.395,0.751,10,-8.547,0.0618,5.71e-05,0.838,0.455,121.561
4yB8TeiQpL09df92fxn5sZ,0.403,0.533,7,-4.633,0.0271,0.589,5.01e-06,0.283,98.741
3xpTUiMi6HdL0dWEKQdUTT,0.403,0.533,7,-4.633,0.0271,0.589,5.01e-06,0.283,98.741
3kL8AhqrrhSlGXaT8y5ujT,0.524,0.361,0,-6.21,0.0406,0.725,0.00385,0.203,172.002
4eMjf9FgbmFQ6yHZD5EsgX,0.603,0.886,5,-3.777,0.0837,0.00045,0.0,0.395,126.027
6RYHGsmhxeZ5694zS1zDF6,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.462,149.806
22rUY52RY8r6fi66gtEono,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.462,149.806
3v8CoiN19zAzkTG0E7TBTN,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.462,149.806
7mntHnF2frXuZwFAp8ouCB,0.387,0.786,11,-4.127,0.0436,0.0195,0.0,0.462,149.806
2xql0pid3EUwW38AsywxhV,0.648,0.594,11,-7.027,0.0293,0.114,0.0462,0.544,113.983
4m0q0xQ2BNl9SCAGKyfiGZ,0.618,0.793,0,-5.711,0.0601,0.204,0.0154,0.459,101.015
2pgDBO0ZAgvye7joSmdDm8,0.883,0.492,1,-7.979,0.0725,0.447,0.0019,0.296,109.974
5lYLBAH2uSvERWy8GAcBJz,0.774,0.579,10,-6.2,0.0699,0.343,0.0,0.418,92.399
70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7,-9.935,0.0372,0.0097,0.000133,0.104,91.844
3SWqGa1J0M7hSBUDM0KePD,0.601,0.757,2,-3.341,0.028,0.0139,8.85e-05,0.462,82.001
0tFUl3tPqBzUM2aV0gitdq,0.841,0.698,4,-6.588,0.261,0.211,0.0,0.372,118.018
1EQFOouqdKYdpbNoOHRVO2,0.671,0.599,4,-6.18,0.0405,0.0658,0.0,0.448,121.849
77loZpT5Y5PRP1S451P9Yz,0.472,0.671,4,-4.649,0.029,0.0129,0.0,0.0681,82.952
5KqmpRieVH3WGO1D9kcVzQ,0.529,0.897,1,-4.713,0.0726,0.221,0.0,0.885,180.118
3VEEFoeRv26mQmOzGU3Ckg,0.529,0.897,1,-4.713,0.0726,0.221,0.0,0.885,180.118
22tX97U8EfPWu1cFoqKowu,0.494,0.45,2,-8.072,0.0687,0.622,0.0,0.368,65.252
1xXhmlLGiXcm5tXvw41Hpt,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
1wPUjPJB5U49st6rPTdhT1,0.554,0.429,1,-7.687,0.0334,0.0405,0.0,0.195,112.899
2BTOY30m9duFKGrzQk8wWi,0.728,0.773,11,-6.253,0.0764,0.0364,0.0,0.547,98.011
5KXEUYNvmPhOTsfxuWAXdp,0.671,0.599,4,-6.18,0.0405,0.0658,0.0,0.448,121.849
7qvxyKLc49nd9kGXpT5S95,0.494,0.45,2,-8.072,0.0687,0.622,0.0,0.368,65.252
7vDYJttCFTBAMwd1kHRTnn,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
2FphpfBhQgCJ8dgId2WN9o,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
1XPAphgEXCVkWMpGx3aF8U,0.554,0.429,1,-7.687,0.0334,0.0405,0.0,0.195,112.899
67bC7GO85hWwesCwEuvzpW,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
1mOzPMglrTCthDrUpN4xu5,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
5RQwXLJCFIG5QLmjga6WU8,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
2bkJyEAy4nmVybyBsQ9kX9,0.728,0.773,11,-6.253,0.0764,0.0364,0.0,0.547,98.011
0Ie7tyxtKMKzLnDF4pvt8r,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
340BPA00CljfaZLOnRHmz2,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
5BRYHQInBNuSkYrgloSaKZ,0.494,0.45,2,-8.072,0.0687,0.622,0.0,0.368,65.252
3zavrx2VN39liXHZnuoewy,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.415,121.932
1SgyVVPmNDMPoZyGgCvMsa,0.693,0.874,1,-3.923,0.0693,0.034,8.33e-06,0.647,123.979
09U6J5tJReTj805MdctJF4,0.693,0.874,1,-3.923,0.0693,0.034,8.33e-06,0.647,123.979
5MJlPY4rMBN0xJDKf8Js7n,0.693,0.874,1,-3.923,0.0693,0.034,8.33e-06,0.647,123.979
40XCot3weXxU2B3eDbU6Ct,0.728,0.773,11,-6.253,0.0764,0.0364,0.0,0.547,98.011
7nTy3uP0gaUjQsPaRT5Xf9,0.693,0.874,1,-3.923,0.0693,0.034,8.33e-06,0.647,123.979
5LoDOM7j5uQp30assYbt9m,0.728,0.773,11,-6.253,0.0764,0.0364,0.0,0.547,98.011
2Sq1Nttn8R9KLijPSD5nGB,0.671,0.599,4,-6.18,0.0405,0.0658,0.0,0.448,121.849
7tnE9vy6FCRtbZql5E3k9a,0.728,0.773,11,-6.253,0.0764,0.0364,0.0,0.547,98.011
5PpMriTcsvpflaCokh9Fnw,0.671,0.599,4,-6.18,0.0405,0.0658,0.0,0.448,121.849
50OIaK14Pr6ZwCmFfHZ0wB,0.693,0.874,1,-3.923,0.0693,0.034,8.33e-06,0.647,123.979
10UmwJAOxFM9XdTp6stN1i,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
4Ql5Q06HoJeQmpIBl9TngL,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
7aDOJxh95VAx7G76l9YajI,0.511,0.714,9,-6.414,0.0368,0.0504,0.56,0.521,98.008
1ko2iL09yVsV57V1Z616KP,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
1GaLQ64H7Df0HG2cIOXy5i,0.37,0.861,4,-4.588,0.0625,0.00959,0.00449,0.16,155.671
0T7DQlfcadEUEjxoHeQQaL,0.582,0.755,11,-7.305,0.0288,0.0632,0.00658,0.311,109.061
0Bhf80gwbCronwcRHW8EZF,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
7nW4aS5AeIP0jfoY8ZvlsL,0.318,0.943,4,-3.188,0.107,0.00721,2.06e-06,0.298,189.985
3kQhWtoluFHPbcBC6gyYrZ,0.462,0.765,5,-7.011,0.036,0.324,0.231,0.399,81.513
4OtSo1ZTQWRWE53ZvBfBTV,0.381,0.894,7,-8.638,0.037,0.0258,0.0,0.797,205.528
6w1n5rbFLWKscpvAbYGOru,0.381,0.894,7,-8.638,0.037,0.0258,0.0,0.797,205.528
5j8hhWf7dxILKgMsRSScbM,0.553,0.722,7,-7.794,0.0327,0.101,2.83e-05,0.257,91.267
5Q6fh8OEhBYepJaORz9lxe,0.623,0.533,10,-8.164,0.0653,0.245,0.00717,0.247,84.982
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0.0698,0.00721,2.06e-06,0.296,94.612
73jVPicY2G9YHmzgjk69ae,0.621,0.692,4,-6.858,0.0291,0.000363,1.75e-05,0.381,99.806
5j3QqRGflS4o5jbsFSwKW1,0.641,0.943,5,-6.254,0.264,0.0351,0.000259,0.718,171.811
104buTcnP2AsxqB7U1FIZ4,0.59,0.671,9,-6.098,0.0706,0.0484,0.0,0.438,149.982
1r6qzxz77Tvbrvqd1Q1MIN,0.362,0.432,2,-9.359,0.112,0.0882,0.0,0.256,81.29
2ViSWfhT0kvEulXA1HH7Wk,0.953,0.453,10,-7.197,0.07,0.0605,0.000159,0.0368,126.009
5cRKj1kynNFqiliT2ndZ3y,0.561,0.686,6,-6.273,0.0473,0.267,0.0,0.22,89.97
26ZzSLUJMmYp5u1hDELEWH,0.522,0.914,7,-8.285,0.0379,0.000164,0.847,0.0364,137.939
3BrWLBC4WYx393yRUOlTih,0.694,0.475,2,-7.035,0.0345,0.159,3.9e-06,0.391,94.987
7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0.0534,0.0143,0.0,0.585,110.006
5Sco7mbJy7p7vdDtJW10fZ,0.631,0.684,5,-6.27,0.0405,0.0576,0.0,0.528,129.974
2FML7gk7ac6quGFIjvkDb3,0.472,0.772,5,-5.928,0.0316,0.00658,5.65e-05,0.6,139.993
2UREu1Y8CO4jXkbvqAtP7g,0.64,0.957,8,-2.336,0.0741,0.0431,0.0,0.692,134.992
5jjZikDrEd0by1o7V3fO4y,0.804,0.323,0,-11.127,0.305,0.308,0.0,0.456,87.019
4pw7EuK2WTWGHI51jCKuGJ,0.567,0.663,6,-6.402,0.0503,0.223,0.0,0.187,89.961
48UPSzbZjgc449aqz8bxox,0.592,0.767,9,-2.788,0.027,0.0021,0.00165,0.328,96.483
3dPQuX8Gs42Y7b454ybpMR,0.743,0.446,4,-7.807,0.0683,0.0039,0.118,0.278,123.596
10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,5,-10.654,0.0278,0.0577,0.00361,0.118,76.426
6IbnUaczZBT34DhaD6S18F,0.495,0.856,0,-5.123,0.0311,0.000219,0.0,0.609,158.024
0AOmbw8AwDnwXhHC3OhdVB,0.531,0.638,11,-5.145,0.0809,0.00409,0.0,0.445,164.079
6VuztO5yaKP4VjqSkZxpan,0.361,0.871,8,-4.313,0.0393,0.0119,0.0,0.575,176.026
5gI0Acwuv7iBUxbgtlDFk4,0.799,0.696,1,-6.621,0.134,0.211,2.46e-06,0.414,115.067
4biLwyzTFqLtDxPPr4Hmy5,0.799,0.696,1,-6.621,0.134,0.211,2.46e-06,0.414,115.067
7lIXhNqUrf0GHCXNbGOEB4,0.799,0.696,1,-6.621,0.134,0.211,2.46e-06,0.414,115.067
6onok9bXmlQDiHNt1eWZnN,0.799,0.696,1,-6.621,0.134,0.211,2.46e-06,0.414,115.067
74NANS3BFQRnpz3S0JVg5o,0.674,0.58,0,-8.081,0.0312,0.311,2.41e-05,0.305,128.003
1BGMcTlICbYWgfjiRrm3RJ,0.376,0.586,10,-7.165,0.0434,0.0131,0.00061,0.171,149.734
2Lkn3Of9JHY6RSA8c3omKT,0.556,0.545,10,-6.768,0.0255,0.0635,0.0,0.193,143.991
1aL952bo0KZTPevSl3207C,0.544,0.848,11,-6.804,0.0288,0.00395,5.22e-05,0.489,99.039
18lSBq4bUQg32GeQ8gIu1e,0.416,0.964,9,-2.967,0.112,2.35e-05,0.000875,0.212,157.925
4MiLgByToEVhuGwc6MrSIX,0.477,0.973,4,-2.731,0.0766,3.81e-05,3.3e-05,0.288,90.519
5ugV3rhvi2h6l52e1cIfLw,0.544,0.848,11,-6.804,0.0288,0.00395,5.22e-05,0.489,99.039
7Bcjjhemjq1HxoWkTw4X6O,0.609,0.948,9,-4.938,0.113,0.00404,0.0978,0.786,144.037
