uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
7lUR4anj3pEalvriwjhmav,0.211,0.0309,8,-29.185,0.035,0.988,0.917,0.206,73.82
2adeoNAvnqsUb19PJkGV96,0.212,0.0622,1,-25.06,0.0386,0.99,0.888,0.111,72.938
5jLDnNK79TS2LKwrHMEAeC,0.175,0.196,5,-18.02,0.0326,0.959,0.823,0.151,49.891
0KMayG55Y3QCYK2Yxq7qj7,0.146,0.00241,1,-40.843,0.0434,0.995,0.945,0.0973,166.462
7yomSmHohUtooAkcmJTFsh,0.145,0.135,7,-16.841,0.0429,0.978,0.971,0.0535,77.975
1xTLqJQVr3MDrFZ4GehyEK,0.328,0.14,1,-17.553,0.033,0.977,0.895,0.218,97.785
3BH94h2gsVDD807EARW6Hi,0.171,0.0367,7,-22.811,0.0435,0.808,0.332,0.0838,131.559
4JQ7zXbP563BrGebQtehNR,0.387,0.0519,5,-22.926,0.0426,0.991,0.924,0.152,62.457
5Wr9eVJ9Ccpx6uYTLETkbk,0.283,0.139,5,-18.546,0.0476,0.931,0.841,0.334,158.524
26qzCtXMEqNpNKmRL6LEOK,0.426,0.0331,1,-22.214,0.0483,0.991,0.897,0.063,133.71
3g8SjOiYhb67sSPAKP0v88,0.405,0.186,11,-21.802,0.0565,0.931,0.866,0.609,110.747
6b1KdkIVdrx4l3kGhv5oKW,0.339,0.0322,6,-22.741,0.0501,0.99,0.92,0.0986,69.941
7whMmWEv7MovcqvrKDQyBZ,0.297,0.0565,1,-37.107,0.0493,0.977,0.936,0.175,126.006
1x7EmELLuP2FbMBWr7mJG1,0.129,0.169,7,-19.892,0.0408,0.916,0.942,0.0541,52.153
5EE1IDPjm2vQ4sYqXEdM0s,0.368,0.0334,1,-30.83,0.0326,0.987,0.939,0.128,97.2
07E0HpWW8gr89oe9iRxOZu,0.0965,0.2,10,-16.97,0.0393,0.967,0.958,0.238,78.351
4IobGgSRBLAawpbXZAZztg,0.245,0.0282,8,-30.836,0.0392,0.993,0.927,0.137,92.531
1YiKbubLpCNli6Bu70y0Mf,0.169,0.049,2,-23.409,0.0385,0.956,0.017,0.0799,136.065
6zqpcC4WbL7uEweJX2PClm,0.177,0.0601,0,-21.942,0.0405,0.987,0.894,0.0543,81.807
4D6mqENQoxRrkmkBkvuXsL,0.513,0.296,7,-15.81,0.0496,0.99,0.803,0.804,84.367
5zrxKUk0KCbic2yoilTPs8,0.138,0.173,7,-17.603,0.0371,0.955,0.928,0.159,100.657
73mMeeWCtqJOyTNTbNBHwu,0.158,0.00972,6,-32.888,0.0463,0.949,0.137,0.0572,138.062
7IDaLz6aKLJBDiI2SGyU69,0.323,0.204,10,-23.955,0.0322,0.985,0.891,0.292,110.262
1z3iVmTuhTMSmSjgUzoFdm,0.476,0.391,4,-11.603,0.0455,0.931,0.000678,0.681,95.44
5nxE00HIKaYhGykHypliPR,0.222,0.169,11,-22.07,0.0492,0.993,0.925,0.428,58.948
5HLMKSAMyuhSkZwTHWC73A,0.392,0.135,9,-27.178,0.0534,0.994,0.871,0.537,129.774
0huiFyRSfBMAcFCErjxbiL,0.579,0.276,1,-17.433,0.0446,0.958,0.00202,0.715,95.222
59eGOi9E4dV8OE3twHmvFb,0.334,0.0699,7,-19.734,0.056,0.986,0.853,0.595,134.081
7iXBqj42eDlccv9J2qjMnh,0.212,0.00299,0,-41.531,0.0413,0.991,0.941,0.0839,140.353
0c1rZSPk2AtPkcfjfsU7QB,0.499,0.327,1,-16.66,0.0382,0.937,0.161,0.43,134.882
2DtwGjmtPWlIfBvx1TBqhZ,0.358,0.201,3,-24.341,0.0464,0.957,0.886,0.201,140.081
2Gi7g9L0XDJpMDfwuCYLO4,0.129,0.169,7,-19.892,0.0408,0.916,0.942,0.0541,52.153
13fHL98xB2yE18abme2NbU,0.169,0.049,2,-23.409,0.0385,0.956,0.017,0.0799,136.065
0GNwjs9goG4MPH7RMNGmn9,0.145,0.135,7,-16.841,0.0429,0.978,0.971,0.0535,77.975
68FoCsZDzesgt2jlmvpFdM,0.513,0.296,7,-15.81,0.0496,0.99,0.803,0.804,84.367
4335pP7BWDcZtaiLz1NEMb,0.579,0.276,1,-17.433,0.0446,0.958,0.00202,0.715,95.222
7gcEhyaquVPjSkUj9rugM3,0.499,0.327,1,-16.66,0.0382,0.937,0.161,0.43,134.882
5vBMUlQOjiL6d4j5WndjSd,0.635,0.486,11,-11.857,0.0698,0.707,0.0854,0.343,130.088
5VJkEUAvmEelXkmKAE21U6,0.677,0.38,3,-14.241,0.0324,0.937,0.0571,0.525,102.036
2agBDIr9MYDUducQPC1sFU,0.315,0.22,9,-21.343,0.0514,0.987,0.943,0.116,145.195
5kWMV8yuPP6zSdz4MZhjVh,0.603,0.743,9,-7.013,0.0553,0.728,4.22e-05,0.341,100.021
3B8vWrQFz67fYB0olCe20u,0.191,0.536,8,-12.125,0.046,0.969,0.00339,0.608,77.224
0rFdbImiFCvAY8jD2aE391,0.612,0.518,4,-8.888,0.19,0.639,8.47e-05,0.527,159.894
0qRgtkRi15K2osfLIvcHEs,0.642,0.562,9,-9.304,0.0607,0.584,0.0,0.671,149.82
4fRXTcxDbKX3CqvTT49Qb7,0.662,0.681,11,-10.138,0.0477,0.284,0.00148,0.414,99.986
3ZtIwbJDYiJNeJEs2CuvKV,0.4,0.148,0,-12.625,0.0341,0.95,0.0,0.486,70.628
1nS2gyHrXNqlCM7f1A90Pi,0.248,0.42,9,-11.747,0.0274,0.587,0.00473,0.218,84.013
42vD6luOTR1WtATGz1zns9,0.677,0.351,2,-16.101,0.0509,0.838,0.0,0.706,117.443
0NHlPYnisv4NcPCa4a6qcG,0.42,0.666,3,-9.957,0.077,0.818,0.123,0.653,99.91
03EPzqTSIyOUc5YkXFmCjF,0.32,0.00501,1,-33.366,0.0455,0.993,0.919,0.0383,68.947
1C2MHvFmeoFpExBtWOiQ4Z,0.605,0.408,7,-7.678,0.495,0.955,0.0,0.798,85.498
7uBroc53jwR7CErmQjAmDg,0.124,0.00798,11,-26.94,0.0464,0.818,0.934,0.0376,97.295
2DMiSkHwT061yJo4nWdkvt,0.144,0.0231,9,-24.877,0.0414,0.604,0.401,0.108,139.798
0UntXdPSzIklVRVudybVCC,0.434,0.162,5,-17.945,0.0452,0.846,0.138,0.159,147.626
58ina5MM56CHWVlIbXiAZT,0.513,0.287,10,-19.716,0.0472,0.976,0.00247,0.265,100.492
2SNcSWDurvPuyfRveaJ9Qv,0.323,0.0146,2,-30.952,0.053,0.995,0.919,0.19,124.998
6yIzoSwijD3azfmYP3HPBp,0.222,0.116,5,-23.212,0.0363,0.844,0.823,0.313,175.723
1poKSG0QzW5oIIkBdiCcAR,0.115,0.0484,7,-28.233,0.0509,0.885,0.112,0.0386,175.598
3uRQ7w4efEN5PPgpP2kexy,0.305,0.00402,2,-36.333,0.0469,0.995,0.921,0.16,166.509
0fKRQb774EaFQcCJEWfoDY,0.303,0.0313,2,-21.266,0.0486,0.988,0.85,0.0586,135.547
6KVfvwxp2LlhbA5FByxTmQ,0.29,0.137,4,-19.495,0.0381,0.991,0.926,0.189,127.17
2aPipAYmH0qKr017W6QSYP,0.401,0.448,7,-22.262,0.552,0.918,0.759,0.695,110.936
42ViMZMqf5jw5u6VWch4Dg,0.374,0.366,0,-24.258,0.0617,0.722,0.897,0.294,147.865
3uHiCtn2tZyglsAnAzX0Th,0.369,0.0898,7,-22.042,0.0572,0.987,0.744,0.077,167.655
5EVVBILF2NeX8qpQyxbvYl,0.348,0.111,5,-19.65,0.0455,0.982,0.861,0.0985,136.303
3r6kY1RSobW4X46YTdQ3sz,0.325,0.156,7,-19.344,0.0354,0.956,0.881,0.107,142.451
29x9jxkl6ESKOdxETtbMwT,0.344,0.0258,2,-34.634,0.0392,0.637,0.322,0.0355,116.868
3ZDlAqVNvGOVluvCXp2M30,0.707,0.261,5,-14.57,0.0559,0.994,0.904,0.576,117.466
7KglChjFBt7P48M94S5Xtz,0.519,0.185,0,-19.579,0.0452,0.972,3.55e-05,0.704,119.371
48AAhCg91UjUhFZ17sNcSD,0.367,0.302,0,-16.454,0.0414,0.846,0.679,0.356,105.35
5ljHk6rwIFtX83jenOl8Q3,0.39,0.248,2,-14.52,0.0411,0.986,0.92,0.15,94.64
79K4b21afCoS5rOV2g47h2,0.707,0.261,5,-14.57,0.0559,0.994,0.904,0.576,117.466
6Bxxx5ky6qiTCGH3i85Bkw,0.39,0.248,2,-14.52,0.0411,0.986,0.92,0.15,94.64
0yWYIK5nQMffvW4jmewjjk,0.241,0.017,6,-29.271,0.0432,0.993,0.883,0.0875,72.821
6TAbbhxDGOq97WUQCNBYc4,0.615,0.194,4,-20.573,0.0393,0.973,0.808,0.589,75.981
7h5pDH0iwJH7pylIlhNjVW,0.585,0.309,4,-12.274,0.0945,0.992,0.918,0.578,134.927
3hiSM94kP26A53TV6AT1uq,0.285,0.00464,3,-38.222,0.0435,0.995,0.844,0.216,72.32
67LYYS7jqF8qTNvEUe0t1M,0.411,0.00692,6,-30.268,0.0512,0.994,0.882,0.17,101.663
1iDb9PtzYXk5xYw7JkQ3VT,0.242,0.0296,5,-28.611,0.0401,0.993,0.902,0.0438,70.249
367ORcqkmIh0KCnb6KqREY,0.523,0.224,10,-19.966,0.0403,0.771,0.00984,0.961,110.157
4AKUmRJmSyi0uwiP6HxKzG,0.416,0.00701,6,-31.421,0.0558,0.995,0.952,0.234,72.341
5QneyHW0TfrAG0Z4QU5EjD,0.433,0.073,2,-29.13,0.0493,0.994,0.863,0.424,152.601
1APMLD7JwHPdiWFObXKqXP,0.45,0.0485,2,-31.079,0.038,0.972,0.911,0.316,126.978
5I8ljz9WeudlOIoDBOL0dJ,0.397,0.213,6,-19.174,0.0303,0.597,0.0596,0.506,107.562
5LPy7NtfFifsoc41Updffv,0.277,0.0113,4,-38.384,0.0285,0.769,0.00268,0.0725,102.532
1RTcQvHYYB69XlQKvJe6h4,0.547,0.62,11,-8.601,0.062,0.408,0.0002,0.2,83.997
4GaTyDp4257sMSNbNXIlMW,0.63,0.414,9,-9.888,0.0291,0.615,0.000329,0.394,100.946
61cxfQqN4UOhCpNsj3mBl5,0.57,0.703,7,-5.51,0.0486,0.313,5.92e-06,0.598,172.025
43ZA173zlPZnKN3YSjrzHU,0.327,0.279,8,-10.318,0.0291,0.928,0.000144,0.15,69.66
2WdqL8OHTKV7NA9zfeTsFq,0.358,0.233,5,-10.632,0.0305,0.884,2.8e-06,0.167,82.938
35Krmwgrk5mTqD0mptXlU5,0.701,0.559,7,-12.297,0.0537,0.752,0.00077,0.542,112.99
6vf5x73BHeI7hz4x7FxYjT,0.499,0.215,11,-17.369,0.031,0.898,0.913,0.74,132.383
3oIit4SAjQVdzqY15adCpV,0.105,0.154,1,-14.355,0.0334,0.946,0.895,0.0756,71.0
3LmYMHpOQaZ8YvgPrXtYJu,0.568,0.396,8,-13.921,0.029,0.738,0.159,0.578,136.489
2fa6Yb3QTKnvF2P0zRi6JT,0.347,0.499,10,-7.596,0.0344,0.756,0.0,0.345,133.872
2PWYFc8JR7O1KWOoGofltM,0.168,0.306,5,-9.298,0.0331,0.828,3.92e-06,0.131,77.89
4yp2yp607NbAqmpvtvk5Bp,0.105,0.154,1,-14.355,0.0334,0.946,0.895,0.0756,71.0
4CM2CpR5UpFoObTmuFOUIj,0.457,0.224,9,-19.476,0.0344,0.715,1.2e-06,0.48,80.845
1U1DAlctm9lKbTYUSczTgU,0.105,0.154,1,-14.355,0.0334,0.946,0.895,0.0756,71.0
2cEOeF7kmKInfVrk2A3yQU,0.347,0.499,10,-7.596,0.0344,0.756,0.0,0.345,133.872
40mJ95jVI9T37L4FXlU6Lc,0.168,0.306,5,-9.298,0.0331,0.828,3.92e-06,0.131,77.89
5XPQQLzZUXLIT6mLnLRY83,0.168,0.306,5,-9.298,0.0331,0.828,3.92e-06,0.131,77.89
4Lfod3ZkXkJBZZhw2cHKCk,0.548,0.412,5,-10.248,0.0333,0.807,0.934,0.325,79.512
5vOVMNYDam6F6jtemqnNX2,0.541,0.321,5,-14.418,0.0329,0.714,0.00345,0.549,133.537
35HIvMiqOB6hPisSOAX6Sr,0.448,0.00609,7,-38.376,0.184,0.994,0.936,0.201,76.323
0ZaTXADJkB2NqupSfqoKCF,0.382,0.0982,10,-20.443,0.0501,0.991,0.884,0.156,70.881
1d0ETNqlQNy9EUyk5Frl8h,0.365,0.196,3,-14.108,0.0349,0.904,0.968,0.588,77.88
5hEdBoHMDEpXUKAhSi1kCB,0.365,0.196,3,-14.108,0.0349,0.904,0.968,0.588,77.88
5aGhOb4iwTbfrgxQGjGwyC,0.0918,0.0325,8,-26.707,0.0494,0.995,0.864,0.0393,68.958
6Paa21xzskYSJgTLaEZyPX,0.461,0.00214,7,-34.268,0.0526,0.996,0.945,0.234,84.3
3tKdiNNytrfyet3dkDB594,0.277,0.0113,4,-38.384,0.0285,0.769,0.00268,0.0725,102.532
3eLiYrRTjxmMA8OG7ArBmU,0.334,0.168,11,-22.454,0.0457,0.99,0.753,0.496,132.362
6Dzkkhn4obrUBA4765UHC4,0.344,0.18,4,-22.637,0.0396,0.993,0.931,0.527,140.086
5fOI6B4Ccf9z8vBUq5SBzM,0.615,0.194,4,-20.573,0.0393,0.973,0.808,0.589,75.981
6L7KVaJCXL8sxUzByOVFKp,0.207,0.144,7,-26.105,0.039,0.994,0.866,0.358,155.492
0HQYQXD04GO22G74Kx4Av2,0.433,0.073,2,-29.13,0.0493,0.994,0.863,0.424,152.601
68xC2JQSgK9L43IkW7UvNT,0.232,0.184,7,-20.299,0.0452,0.917,0.916,0.254,89.624
4j63MsY1JhofTuai9FwWb3,0.372,0.252,7,-21.368,0.0508,0.995,0.851,0.194,93.599
3dHerkK02dWlSUgJOzzdHy,0.585,0.309,4,-12.274,0.0945,0.992,0.918,0.578,134.927
5XHvLFENXejcEhj5kdLGt5,0.378,0.379,10,-16.888,0.136,0.961,0.835,0.347,135.92
6QqbVfQ2d0IEfWMLWzKSMJ,0.45,0.0485,2,-31.079,0.038,0.972,0.911,0.316,126.978
5sr2Y3X6M6cFmgYuhNrlS0,0.506,0.0336,10,-28.894,0.042,0.959,0.146,0.386,116.049
4BcJHAfuQXCnFtT0kesqu8,0.277,0.0113,4,-38.384,0.0285,0.769,0.00268,0.0725,102.532
5WrGUBbqcocLgVe9L2vtsA,0.204,0.00527,7,-38.286,0.0389,0.938,0.932,0.0496,94.47
30sjMJxuWTtJjcoIINhUvq,0.344,0.196,0,-21.548,0.0608,0.888,0.757,0.214,134.361
2bl8Hq0Zhn9NRFr8u4zVhP,0.528,0.029,11,-33.589,0.0362,0.966,0.316,0.239,129.514
5zKz6GIN31V2Izi9LUKaWP,0.45,0.0485,2,-31.079,0.038,0.972,0.911,0.316,126.978
4FcMVYbK3QvacUKVCZYusj,0.615,0.194,4,-20.573,0.0393,0.973,0.808,0.589,75.981
4LtPxUNBYzSkLm9axzorVN,0.433,0.073,2,-29.13,0.0493,0.994,0.863,0.424,152.601
0G8hno6jivjQvhaoJfR5qK,0.45,0.0485,2,-31.079,0.038,0.972,0.911,0.316,126.978
2zVSGtCffG15vICqQDjrHH,0.198,0.189,2,-17.582,0.0373,0.97,0.871,0.235,183.664
7nqAqwznesTgfCX84wqhfq,0.596,0.148,4,-23.21,0.0374,0.965,0.921,0.488,74.423
2dPipPPjnqwhnqGcoiKtvP,0.506,0.0336,10,-28.894,0.042,0.959,0.146,0.386,116.049
2vdNa2nf6ptRqSiUgGjxlS,0.15,0.0701,2,-21.872,0.0456,0.91,0.852,0.0903,181.584
3n2BgDsO63JKpqftVR2Ysc,0.273,0.08,1,-13.988,0.0422,0.986,0.253,0.184,88.252
3ARjJ9tbdhlmgiG1vyiGNX,0.682,0.392,11,-11.303,0.0498,0.452,9.85e-05,0.62,143.791
0syWP6hExPrVVfq8yVL0oa,0.54,0.438,9,-8.409,0.0765,0.815,0.0,0.777,89.848
6nSnDI2EvwXocgjj6hwQRv,0.213,0.159,7,-13.897,0.0366,0.715,0.914,0.0373,143.35
1tK29op2PjXpYyYdnWMqT5,0.213,0.0656,7,-24.81,0.0467,0.992,0.969,0.0384,65.023
3GitsRPchZRDyXlE4Aiyml,0.797,0.415,5,-14.557,0.0514,0.881,0.0,0.965,113.42
7aRbNtrDwkJh8THFGUAD0A,0.412,0.0313,10,-25.323,0.0454,0.991,0.899,0.0387,126.359
1D0jiXy3pWSk1QxcB8WWhY,0.414,0.17,0,-13.479,0.0317,0.761,0.00728,0.455,146.763
1bsZoNAyfjDdLutsE5KSQ4,0.297,0.00409,1,-31.314,0.0426,0.995,0.918,0.0449,68.863
1CgDMjpXycHdIaTqBkaHSv,0.377,0.115,9,-17.089,0.0529,0.986,0.069,0.264,109.99
18DA9kxKKd4pjjdanpDTaa,0.288,0.186,3,-19.017,0.0628,0.965,0.971,0.0673,67.37
0itstxPuRpGj6H7KX5Y9P4,0.414,0.165,2,-14.443,0.0405,0.989,0.0464,0.417,120.216
2Ey5iQDQY9RuTZHgYsaL5I,0.401,0.302,7,-10.229,0.0344,0.984,1.39e-05,0.497,127.555
5MCblxNlk6UcZ0m5qFdxVm,0.511,0.256,2,-12.872,0.0535,0.978,0.0144,0.804,89.321
3YtFuw7b4fUo9CtETeKPHR,0.167,0.0138,6,-26.922,0.0355,0.99,0.887,0.0483,67.109
0r6WZZrIHPEwq5kc5QouU1,0.534,0.263,2,-11.757,0.0472,0.971,0.247,0.241,122.477
6XjBNMzl25wEBebNMdPMGg,0.419,0.213,9,-23.095,0.0357,0.961,0.899,0.36,97.708
1RaWrq3YuSbG0zxcS4ODZg,0.373,0.0108,10,-33.756,0.0326,0.975,0.961,0.143,133.496
5NWDX573125Bf6Hwb1KDff,0.103,0.0379,0,-27.05,0.0482,0.985,0.00202,0.0326,85.961
48ZzmYIUdGCOZabZlSdBXi,0.428,0.119,4,-24.668,0.0374,0.952,0.000416,0.248,79.497
4oE62AqzUuiwV09HGxiMlu,0.345,0.236,2,-21.922,0.0401,0.989,0.952,0.38,135.677
1UO5oiDmfD4rtBankH8MEW,0.215,0.184,2,-15.551,0.0485,0.957,0.881,0.0949,83.917
5Ib5W64RwrPCN3bnRO4C2W,0.376,0.129,6,-23.677,0.0397,0.993,0.899,0.561,56.596
7AbQOJNsGPsvJD2eVvKyT9,0.375,0.318,0,-23.633,0.0576,0.993,0.835,0.25,89.556
7vYca4BGhViMAp5LoA0dEh,0.128,0.0152,6,-30.53,0.0374,0.995,0.913,0.0803,67.291
1VsXbdekUKQ0KJIBaqC96E,0.289,0.139,3,-21.256,0.0355,0.991,0.923,0.226,94.938
2Z3mCkdgvmcOeyj2rwVEB2,0.321,0.26,0,-22.783,0.0422,0.977,0.938,0.275,88.565
4BDkjIvf7i6NDIa13ULvbI,0.345,0.147,10,-20.149,0.0407,0.907,0.799,0.13,105.862
5JEyr135t1qMJioNg7fy5s,0.357,0.0147,5,-22.524,0.0479,0.985,0.000447,0.11,107.869
039sj87NWcViw10cfxBIsv,0.267,0.174,6,-23.822,0.0362,0.953,0.667,0.144,92.548
5uoDcRJK0zxL6ERRKAAF5Y,0.303,0.0347,0,-24.555,0.0419,0.994,0.899,0.0834,80.939
41vzOoyErnPT7zkxo2hvOa,0.318,0.0543,8,-24.681,0.0385,0.991,0.932,0.0388,67.716
5Y1spUyewSS8hNX9BPg73Z,0.351,0.0394,2,-22.557,0.0462,0.994,0.895,0.0381,134.199
7CHuc0KVjrKeKbEHWErN5F,0.169,0.0413,3,-27.419,0.0474,0.994,0.958,0.0431,90.832
2wmQki14Gwt1gZUQdrWI1W,0.258,0.0478,4,-26.069,0.0505,0.993,0.902,0.0859,65.37
6m3hSSDwLUUsXEf6aPtH1m,0.331,0.23,2,-21.548,0.0356,0.978,0.88,0.189,82.51
5mBaOyYkmoH2EmVIRHTIDq,0.132,0.0447,4,-20.733,0.0401,0.983,0.925,0.0388,89.704
0vbLlw450iyA4eiJoB0pd4,0.204,0.0281,5,-27.284,0.0445,0.985,0.00233,0.0984,97.274
1WFKR1UoO2aHEYnCUWEzdI,0.0918,0.0325,8,-26.707,0.0494,0.995,0.864,0.0393,68.958
2XB7HlnIbMafSQuRRq7lm4,0.0827,0.0134,5,-31.089,0.052,0.992,0.961,0.0606,81.694
2tF07mtTCrO5bmw1xv2vzG,0.23,0.144,7,-21.34,0.0408,0.94,0.869,0.229,142.163
02wki7jtfqvuz7JzI37o09,0.398,0.0996,3,-22.223,0.0345,0.98,0.933,0.196,67.256
2YCAMpAGIYxn1PyNLtb7aY,0.471,0.0519,9,-16.87,0.0408,0.993,0.976,0.336,72.931
2FlJAJvMqU36pBmkcnvbo8,0.412,0.357,2,-11.694,0.0262,0.932,0.368,0.393,99.305
1XA8XwmeBdMUdrcLIlxPTF,0.406,0.042,11,-19.736,0.0546,0.934,0.691,0.197,94.292
7GhmAjCJvegeLpZavN0ZJd,0.451,0.17,6,-20.091,0.0349,0.959,0.0423,0.534,101.571
