uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1Nr46gjiP50uPsz30gYhAd,0.764,0.532,9,-5.979,0.0491,0.598,0.0,0.859,123.95
5WzfGg2ueNoOS5aIkaR9qX,0.4,0.366,6,-8.598,0.0342,0.87,0.00163,0.508,80.568
2rOnSn2piaqLAlYjtfUBlY,0.72,0.63,10,-5.549,0.0413,0.615,0.0,0.512,81.009
2J2Z1SkXYghSajLibnQHOa,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.26,173.799
2kOH2QZB7F7I1iVXqwKuBF,0.789,0.536,9,-5.422,0.0424,0.604,2.09e-06,0.877,124.029
72zHuDxFQTjbL51qJQSA7j,0.603,0.573,1,-5.843,0.0502,0.478,0.0,0.236,82.941
2tMoOS9grHtn4upzb4LwMG,0.709,0.454,9,-7.843,0.167,0.445,0.0,0.548,90.038
6tCd8bPvYnceDG7W9M1RMk,0.813,0.657,0,-6.447,0.0372,0.00269,0.0,0.651,110.053
5urYiIXu1ZhfMAOsp7WDTc,0.55,0.448,11,-9.117,0.0366,0.777,0.000459,0.388,147.986
6TQS7URegxmcb8tTNpoXzi,0.429,0.614,4,-6.573,0.0709,0.513,0.000316,0.743,149.966
1pean7zvZUqcWZaUucH63f,0.661,0.92,9,-3.469,0.188,0.0352,1.4e-05,0.494,82.508
1uJ2czshFLqimctgvsxfv2,0.687,0.637,10,-9.55,0.13,0.12,0.0,0.56,152.0
3BVjPpVvki8Jpm1Ew21UjH,0.652,0.37,4,-9.922,0.0604,0.661,0.0,0.662,99.894
3i7qScF9Oyp31O9bAutJez,0.715,0.654,2,-7.266,0.336,0.196,0.000117,0.762,175.589
0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,10,-6.05,0.0288,0.727,0.0,0.227,101.358
3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,0.0864,0.013,4.51e-06,0.238,131.121
4LRPiXqCikLlN15c3yImP7,0.52,0.731,6,-5.338,0.0557,0.342,0.00101,0.662,173.93
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.12,115.284
1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0.0444,0.148,5.29e-05,0.494,121.963
7MBqVOzb8C3f0FXr2LBLiq,0.751,0.669,3,-6.532,0.0359,0.342,1.31e-05,0.359,119.014
6fhG2KJgwO7CrNflRaRmvp,0.573,0.715,8,-3.293,0.0256,0.0444,0.0,0.258,101.699
6DefzsWqnwrFrmNVnJxWkS,0.508,0.507,0,-5.33,0.0384,0.0636,1.15e-05,0.218,159.68
7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0.11,0.037,2.19e-05,0.592,123.994
4iFPsNzNV7V9KJgcOX7TEO,0.702,0.86,7,-3.969,0.0345,0.361,1.33e-06,0.829,120.042
1L3Nsi7YXtBxTdnbqektia,0.625,0.598,7,-6.6,0.0373,0.616,0.0,0.5,90.078
2GXXZFUxYg2LvG8SR0byOE,0.682,0.344,5,-8.567,0.0281,0.789,0.0,0.548,104.984
5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0.0542,0.109,2.33e-05,0.797,100.066
3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3,-8.744,0.0326,0.557,0.000268,0.415,122.925
5EYZZvmNAH5VZCwuzYJqoA,0.829,0.665,2,-8.128,0.0868,0.242,1.75e-05,0.861,122.043
06KyNuuMOX1ROXRhj787tj,0.728,0.563,1,-8.053,0.134,0.621,0.0,0.352,100.017
0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,1,-7.876,0.0423,0.167,0.0,0.426,124.972
4g7118rCobKcU4XQXSFlBS,0.565,0.551,0,-7.007,0.0687,0.0845,0.0,0.125,112.98
0NvGVd87SYZnryTcfQPKUO,0.612,0.495,7,-6.699,0.0383,0.726,0.0,0.433,154.03
7sVEoPc5ZUUQerRkgTypUZ,0.787,0.603,9,-4.781,0.034,0.435,0.0,0.743,106.984
0dLbrlAVPPjpPqnYfmJsWk,0.684,0.771,8,-5.353,0.0307,0.548,0.0,0.539,119.982
5nsET7aVWXu017lsQjRFCV,0.706,0.527,5,-8.706,0.0269,0.139,0.000169,0.144,103.008
3fwyItGexa88kR8j76dIqv,0.445,0.28,10,-12.668,0.0275,0.819,1.29e-05,0.299,104.743
0tpwqQhdfJXRcUDSNRjb9O,0.324,0.539,2,-8.076,0.038,0.713,3.15e-05,0.486,120.526
4iEGv5Ne6HuCkFCjzxdWQK,0.745,0.432,0,-8.092,0.0406,0.629,0.0,0.693,104.018
3oWxFNsXstcancCR1wODR4,0.605,0.53,11,-6.346,0.0246,0.821,0.0,0.397,93.95
4qVStkAhz8A61r7bfLqPvM,0.577,0.812,8,-4.801,0.0535,0.158,0.0,0.758,160.1
7EyhPjrJzjx0fk2i7vUJCS,0.794,0.719,0,-7.227,0.0761,0.0119,0.0,0.69,90.016
6vJaXvEXh6HOeiEZLFDhrp,0.632,0.773,6,-4.856,0.0346,0.0623,0.0,0.474,130.033
6X7pjnNm5dHSUot6hp3KFU,0.359,0.543,7,-7.582,0.0915,0.492,1.57e-05,0.453,68.505
57jOEZtoLQK4zF2x55bdkp,0.718,0.382,7,-8.237,0.0466,0.585,0.0,0.499,87.029
3qrdLVOClRU4yPkcXZ7c5u,0.701,0.638,6,-3.711,0.302,0.492,0.0,0.813,177.867
3WRr1TGp0glkYj7hL4unH5,0.632,0.773,6,-4.856,0.0346,0.0623,0.0,0.474,130.033
3AYtDDIbG4DQxnEFELeFag,0.392,0.579,7,-9.195,0.164,0.835,0.00179,0.549,80.961
27nzJVsvXqXyeMIcVxvB54,0.623,0.655,5,-9.998,0.203,0.304,0.0,0.749,99.739
14MGlCeQzAJj3EeznSGeEC,0.612,0.58,0,-8.572,0.0419,0.525,0.000414,0.534,130.045
3eH3HTKPBmxvbT7OgxjNit,0.502,0.425,6,-12.018,0.0413,0.664,0.0,0.72,180.2
78tblPcz2otRZd1VOeU7zz,0.72,0.692,8,-6.354,0.0894,0.291,0.0,0.52,110.011
0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11,-5.206,0.0381,0.382,0.000669,0.802,106.999
1cKHdTo9u0ZymJdPGSh6nq,0.323,0.737,10,-4.008,0.0338,0.142,0.000162,0.155,113.26
6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,0.0531,0.891,4.78e-06,0.268,169.914
45OX2jjEw1l7lOFJfDP9fv,0.826,0.553,1,-10.121,0.234,0.163,4.12e-05,0.4,140.037
6pzlnyHTVYi5FOmrgOmC95,0.481,0.392,4,-8.2,0.0246,0.478,0.0,0.257,91.796
0MnmtOOke4uQVBMAjIgwVZ,0.651,0.567,5,-5.941,0.0317,0.0934,0.00991,0.138,108.953
52KDAbgFGCXZQVlOXy2XIQ,0.629,0.763,0,-4.279,0.0453,0.244,0.0,0.809,93.023
48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,0.117,0.0466,0.0,0.463,102.04
0XwRlvv3KlOu4HWlOH34XG,0.827,0.587,9,-5.531,0.113,0.203,0.0,0.774,119.936
2MugnVou4z1c7oh1kWHfZO,0.676,0.588,7,-7.025,0.275,0.137,8.47e-06,0.484,186.012
2eyXrWRxc7g5yx0D4J3WTS,0.629,0.763,0,-4.279,0.0453,0.244,0.0,0.809,93.023
5G7pZ8G8NFvS1MQ9H4L7dC,0.51,0.502,7,-7.016,0.0325,0.71,0.0,0.321,133.885
0gPgdRfB4jdGrlyXS0Vx78,0.382,0.632,8,-6.393,0.0411,0.391,0.000486,0.716,78.936
5w0Xpt2YHT2Y3z3e4UUJP7,0.37,0.467,2,-6.973,0.0411,0.442,0.0,0.162,137.796
6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,0.0478,0.185,2.91e-05,0.441,153.96
0Jfqd9wbqlDAT5wCrck0Dc,0.676,0.588,7,-7.025,0.275,0.137,8.47e-06,0.484,186.012
0UZLaEOSIc5kg0cc7eszqC,0.524,0.515,11,-7.478,0.0427,0.674,0.0,0.368,169.882
2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,11,-7.556,0.0366,0.736,0.0,0.306,70.368
3dPlLOjFnKpGpakkhPEIgF,0.594,0.625,11,-9.081,0.256,0.00521,0.0,0.517,96.706
39LLxExYz6ewLAcYrzQQyP,0.695,0.884,6,-2.278,0.0753,0.0561,0.0,0.914,103.014
6IaHIJYxIG8xbosaRr25AC,0.799,0.44,1,-7.422,0.061,0.559,0.0,0.43,90.006
5XCa3ygRyz2R9avSi0CYJI,0.773,0.82,0,-5.897,0.115,0.394,0.0,0.555,92.996
4L6hCEc9xFf01U4d66JzK0,0.717,0.471,9,-7.971,0.0348,0.792,1.24e-06,0.426,110.026
3HoQtJWvaadVDZPgQevKIh,0.747,0.739,8,-6.008,0.0487,0.0106,2.22e-05,0.523,120.996
0rMeOAvbQZ2RTG4B6L1M4p,0.656,0.551,8,-6.43,0.0299,0.721,1.26e-06,0.329,114.106
4uK0M8AI6gyFmyzUneQpbi,0.563,0.495,2,-10.272,0.0362,0.781,0.0,0.244,125.998
7LltNXuqCBGOAp1iwmAmB3,0.512,0.796,1,-4.075,0.0645,0.00147,0.000209,0.344,171.014
0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.796,89.99
5Dt9HFzeBVmFtrk3BTiDEn,0.512,0.796,1,-4.075,0.0645,0.00147,0.000209,0.344,171.014
4O0ymDK32zylHELT506JPI,0.512,0.796,1,-4.075,0.0645,0.00147,0.000209,0.344,171.014
1u8c2t2Cy7UBoG4ArRcF5g,0.76,0.703,5,-5.412,0.054,0.103,0.0,0.57,95.997
6h49LElLEJLbKfR6zdcFtf,0.512,0.796,1,-4.075,0.0645,0.00147,0.000209,0.344,171.014
1gcTc0NQrfZ6tJ2M2DIMOP,0.773,0.82,0,-5.897,0.115,0.394,0.0,0.555,92.996
6qZyM6JV8ohLC4S2EL5sFh,0.758,0.57,6,-8.645,0.0462,0.00374,2.47e-06,0.567,126.966
1ccZZf0IQi5y0bHMl2aGDF,0.636,0.647,0,-6.97,0.0436,0.422,0.0,0.44,105.914
0loZn1c5heXie7OAtvK6nH,0.401,0.553,5,-8.263,0.0337,0.47,2.96e-06,0.364,79.144
0xzI1KAr0Yd9tv8jlIk3sn,0.762,0.861,0,-3.296,0.0955,0.0185,0.0,0.955,120.048
5QtQFSdyZEl0w4iDxAyv76,0.648,0.711,4,-6.216,0.0304,0.436,0.0,0.33,119.935
1y1rQTkWmrZdJmjwuK07GC,0.385,0.464,2,-6.975,0.0404,0.452,0.0,0.15,137.839
6PO6EnP2QoP4vN27KmKvrj,0.615,0.623,4,-6.724,0.0867,0.0893,0.0,0.266,92.937
2VrSkfinwUSNc7uAXiL0FA,0.605,0.371,1,-10.487,0.0431,0.396,0.0,0.496,149.566
3KeMulXbLDJBQdY5PZbGEh,0.815,0.761,4,-7.162,0.144,0.192,0.0,0.82,121.999
1hYaQRlsuEW4kMjjmjyow3,0.636,0.425,6,-11.722,0.0453,0.591,0.0,0.548,170.013
09mEdoA6zrmBPgTEN5qXmN,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.175,134.17
70MVLulHguwdhGo7100hsU,0.581,0.557,5,-7.557,0.0466,0.671,0.0,0.333,140.047
7cWnks0lsRtpAi87COOiXK,0.586,0.532,11,-8.837,0.0328,0.779,0.000565,0.494,99.994
3afkJSKX0EAMsJXTZnDXXJ,0.578,0.537,9,-8.676,0.0832,0.162,0.0,0.25,83.909
56zZ48jdyY2oDXHVnwg5Di,0.528,0.449,5,-6.25,0.025,0.785,0.0,0.317,94.058
6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.881,107.998
35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0,-4.771,0.0878,0.468,0.0,0.682,144.015
6ZoCBDOB308GqUdt2AJrV2,0.622,0.779,9,-5.799,0.037,0.102,0.000934,0.761,100.013
6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,0.0465,0.122,0.0,0.557,95.39
0xkGTPTijMU84dtHr3KQQi,0.417,0.433,4,-8.958,0.0415,0.0726,0.0,0.207,169.92
02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.531,80.87
32765xcLM1fd6wQIpkN9A0,0.296,0.581,6,-5.945,0.0338,0.433,0.0,0.231,147.935
6bdpj89aYEBjhpsenXAsmO,0.717,0.416,7,-9.875,0.0303,0.635,1.43e-06,0.381,100.026
3e7sxremeOE3wTySiOhGiP,0.259,0.437,11,-6.589,0.0386,0.102,1.32e-06,0.0951,180.042
0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,6,-6.274,0.0323,0.0744,0.000175,0.864,118.034
4Tkb7zsDmsawB7S5TpKQV1,0.679,0.537,4,-7.843,0.0322,0.844,3.34e-06,0.481,111.979
0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0.0287,0.037,0.0,0.75,116.947
6fScgF2Y63ScU73nYju0ny,0.481,0.496,8,-7.421,0.0262,0.588,0.0,0.453,89.839
6mTvwBzWTGDOVeCNQEqtOE,0.505,0.667,9,-5.797,0.0323,0.597,0.0,0.516,151.728
09vHbIezp9NP31CZWysk3v,0.786,0.727,9,-5.028,0.051,0.0818,0.0,0.697,93.97
0zuqABAUKs8WLVq8vCmfst,0.456,0.668,9,-7.795,0.0373,0.604,0.000145,0.263,144.062
7JVpb6CY3I1JwQCIEgw9XT,0.817,0.682,4,-5.376,0.214,0.245,1.84e-06,0.605,90.039
4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.825,139.994
7doebiokA0utWXWcw7rD82,0.352,0.34,0,-10.002,0.0357,0.898,3.3e-06,0.314,179.865
1O5mTSQa0sCce9ghhDqIZl,0.7,0.343,2,-10.474,0.0308,0.767,0.0,0.488,137.864
6G699QfN1BWYWXfiblH51F,0.742,0.911,8,-2.812,0.0572,0.0137,0.00081,0.78,101.0
1hQia6rxgfM1ly2hE3StWp,0.711,0.295,0,-12.377,0.0334,0.534,4.51e-05,0.694,135.041
1We89SAonMk70QBbfXERxa,0.62,0.627,7,-6.187,0.0307,0.497,0.0,0.557,82.008
6gwnKOvdBKkTU4CQ7KpIAu,0.465,0.551,7,-6.58,0.0362,0.619,6.03e-06,0.415,89.459
3zHq9ouUJQFQRf3cm1rRLu,0.262,0.606,8,-6.646,0.0484,0.247,0.0,0.275,189.857
3IOgP2PSCTdoAID7VmMGEh,0.532,0.603,10,-7.575,0.0545,0.756,0.0,0.431,173.955
1stiSonuKkZqhI1o9nZ9MT,0.721,0.628,10,-5.546,0.0409,0.61,0.0,0.514,81.008
0bmp0lE3ArELHqda9PBMVG,0.616,0.525,7,-7.065,0.0258,0.401,0.000484,0.427,79.976
7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0.0554,0.38,0.0,0.969,121.998
69xohKu8C1fsflYAiSNbwM,0.724,0.818,8,-3.747,0.168,0.0201,0.0,0.696,77.004
0lNr0bkRupchqckGeSMSpZ,0.518,0.723,2,-8.075,0.137,0.157,1.2e-05,0.363,100.118
5P3o95Jf0YBQRQ4j2XPpfC,0.794,0.719,0,-7.227,0.0761,0.0119,0.0,0.69,90.016
3OK2VUpcjQQZAqGHw95N4G,0.649,0.799,2,-4.87,0.377,0.0405,0.0,0.558,173.913
2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,3,-8.744,0.0326,0.557,0.000268,0.415,122.925
26aOnndLckt8uAsk6odL5n,0.546,0.786,4,-9.486,0.212,0.349,1.35e-06,0.434,99.798
2n9ylYiF7urpXo36qBwr3g,0.601,0.733,6,-5.987,0.0362,0.333,1.73e-06,0.375,94.017
5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,0.0309,0.0212,1.24e-05,0.644,118.051
4roFMBSQp7W4fYVxKMmhA5,0.607,0.593,4,-7.982,0.0378,0.2,0.0,0.211,107.988
4fgJe7zBjVXvs8HxtE21Y9,0.486,0.898,9,-3.791,0.171,0.309,0.0,0.648,88.335
2L1OXzqVPpVxotHfLglUcB,0.639,0.767,6,-4.997,0.0928,0.13,0.0,0.54,154.032
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6,-5.338,0.0557,0.342,0.00101,0.662,173.93
4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,0.119,0.321,0.0,0.464,90.03
2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,9,-7.621,0.253,0.535,2.55e-06,0.419,91.97
3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0.0377,0.211,6.92e-06,0.412,90.027
6epn3r7S14KUqlReYr77hA,0.728,0.859,5,-5.237,0.137,0.0401,0.0,0.535,65.043
0b11D9D0hMOYCIMN3OKreM,0.504,0.788,3,-4.113,0.215,0.0134,0.0,0.228,170.039
3CzEMZd3QhEFlvWIayxvm9,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
2Z7uNIftWdTscLc6nomUR0,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
0VqOR7G0lz8BjKXWrDPBmF,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
6E9UwSfT80age2xknoMS7Y,0.473,0.401,4,-7.018,0.0241,0.629,1.17e-05,0.345,90.076
2iVKskILTl0Zoyqhm6U7EH,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
4XxfOvudrnBRdlgzEaq1sd,0.745,0.826,6,-4.339,0.0866,0.357,0.0,0.674,90.149
4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,0.0737,0.009,0.0,0.888,124.99
0wzPtKCOIaIYImBblrBcaC,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
3jf5303mzzJ96O8xFTcEn4,0.428,0.467,2,-4.904,0.0327,0.68,0.0,0.193,90.831
4FQZ1qUU6ds4QKL9s74uV8,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
7lGhrfren1Zpwh0ds0zuUg,0.56,0.512,1,-7.185,0.0333,0.592,0.0,0.39,123.991
4eAWt9AjcjdNk1L2uIhFCT,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6,-4.41,0.0993,0.0112,0.0,0.737,114.044
4rtMPgzwPAWtNIjQneZpjP,0.693,0.643,4,-5.867,0.0828,0.138,0.0,0.477,95.055
3HiobOOpSpMsi95WBKPBYk,0.223,0.359,0,-7.569,0.0312,0.845,0.0,0.193,73.059
0tjnLIbuF8mwLUKq3CNIdH,0.559,0.632,5,-7.58,0.0608,0.413,0.0,0.699,90.097
3BHR1mJOqn2UZyq98YKPgd,0.918,0.585,7,-7.781,0.0889,0.0627,0.0,0.519,131.966
2fqW8A7qmNqILZe4roj2Dx,0.594,0.935,0,-2.018,0.0357,0.243,2.36e-06,0.602,113.99
7zhGGe03gWqlrZgE2n8qEf,0.598,0.448,8,-6.312,0.0232,0.162,0.0,0.168,95.009
6tpun5UnFgWHm1zUBF9KOA,0.598,0.448,8,-6.312,0.0232,0.162,0.0,0.168,95.009
7s2OAgMDtuwq8F3DaBhunU,0.555,0.257,10,-12.637,0.0299,0.892,1.42e-06,0.431,89.013
3H3x4NhR3wJh6IvRHmPvkd,0.741,0.761,8,-5.414,0.143,0.759,0.000607,0.912,147.047
055360csWJbFFGCLNxaTkx,0.594,0.935,0,-2.018,0.0357,0.243,2.36e-06,0.602,113.99
1euRAecw6xEwkt6lPXMbFP,0.788,0.859,2,-2.724,0.0856,0.281,0.0,0.822,141.02
7un5s8HYQ9QJG1ClQtomNB,0.401,0.272,7,-11.872,0.0498,0.311,1.18e-06,0.0927,179.887
3HfnBSgiXNqaexmmtnDB4j,0.594,0.935,0,-2.018,0.0357,0.243,2.36e-06,0.602,113.99
4JWlQ6skcm0SuztTiapWeo,0.618,0.439,9,-5.63,0.0269,0.424,0.0,0.242,139.983
0kSXvy1MXTv5A7rbqF3qlF,0.594,0.935,0,-2.018,0.0357,0.243,2.36e-06,0.602,113.99
0MbP1Nr6DLXB7HFXD7QVwU,0.471,0.396,8,-6.654,0.0336,0.77,0.0,0.263,149.609
7xrLgNBENSWmiu6s8lYIQ8,0.52,0.849,9,-3.794,0.186,0.00253,0.0,0.774,175.908
2qnPHH7uVDyBCRFJJ0tvfh,0.52,0.849,9,-3.794,0.186,0.00253,0.0,0.774,175.908
1iiCRJZbYDfXJJnAKwY7Ph,0.586,0.86,2,-4.023,0.0539,0.0412,0.0,0.203,138.03
1liUFogbLkZJV0uAdFjBUr,0.768,0.935,11,-4.902,0.0598,0.0488,0.00117,0.8,125.971
0hNPo5brQ2MLlrdVKZfHK9,0.392,0.574,5,-5.744,0.0336,0.627,0.0,0.446,65.528
7hUxzSsK2OHjeKWkzeArIU,0.607,0.692,2,-4.276,0.033,0.43,0.0,0.242,114.789
2jPjbk2mL9gK2R0eqrqEPh,0.768,0.935,11,-4.902,0.0598,0.0488,0.00117,0.8,125.971
66tlNiBE1g0a2IJgAkCIId,0.567,0.211,0,-9.975,0.0315,0.952,5.24e-05,0.289,134.019
5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0.0601,0.00883,0.0,0.915,102.977
6f3ANRNQ8nCiPZ6VqXqq93,0.55,0.488,6,-8.059,0.0284,0.718,0.000118,0.301,136.025
4BoFJMLSO3ZoD48KgnslSe,0.442,0.444,4,-9.804,0.042,0.744,0.0,0.386,143.691
1ZaeaGLhFSckG8sv1y7AWk,0.849,0.592,6,-4.309,0.102,0.632,2.39e-06,0.652,89.966
0gHFDbhx2RFBrhJplPxlcT,0.761,0.896,11,-3.668,0.215,0.0776,2.7e-06,0.65,96.957
30CDYWqqitNHUa0DGaUeIE,0.537,0.419,11,-11.585,0.0414,0.76,1.07e-05,0.292,132.261
0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0.0448,0.124,0.0,0.306,124.987
3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,10,-4.078,0.341,0.106,0.0,0.747,82.695
5zfRl79umXWvKoA7p4KEPa,0.709,0.929,5,-1.583,0.061,0.0431,0.00648,0.477,103.01
6nZiYSBwPQ7fYnVWkkkj4g,0.778,0.227,1,-16.191,0.0379,0.983,0.14,0.38,116.033
1XSSm7oKOzNE8oUapjIRWV,0.779,0.964,10,-2.888,0.0995,0.0858,1.46e-05,0.613,139.241
4cktbXiXOapiLBMprHFErI,0.775,0.327,11,-7.241,0.0557,0.841,0.0,0.595,91.05
2TKYYJSJCYTn8BiSl66WY1,0.604,0.741,2,-5.571,0.0475,0.178,3.49e-05,0.473,153.947
4qoIqWSly3rnZdCTgtcCMz,0.678,0.825,3,-4.417,0.196,0.0527,0.0,0.631,90.047
3UoApjQ4IttQXTAAS5ucKL,0.813,0.554,9,-6.631,0.0544,0.315,0.0,0.86,148.011
1dqe1m4c2ynDGRctTV4Cj8,0.706,0.644,11,-6.055,0.297,0.125,0.0,0.624,149.452
0GPeyv1Oj1LbqyFJHM3j4C,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
5LseDWFft6Fhwj5iK4fD5E,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
3DctSNSBYAo95RsDolNRr5,0.495,0.333,4,-10.109,0.0288,0.737,0.0,0.37,99.757
4381FmKZc1uT2zzhBiknH7,0.722,0.859,6,-8.143,0.039,0.11,7.39e-05,0.562,110.969
499GJHKeK9sZLfM03XejN0,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
3AkPOVgTS0WbLqoGQI90ZO,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
5441DT9P5AL05PQSoNMNzS,0.79,0.724,1,-6.972,0.0852,0.0696,2.33e-06,0.642,101.04
3HqSKkoH7DqzfJYrBqvzSq,0.464,0.642,5,-3.656,0.032,0.0189,0.0,0.828,151.592
0E25sMDvRSgBT2uTBhYlEn,0.533,0.426,9,-9.525,0.0297,0.46,0.0,0.152,103.267
7wNeq4RKcnjjTbEF5K9qAR,0.409,0.57,6,-10.54,0.0711,0.687,0.0,0.336,128.657
6ovqCJRzKl9JxdR0pR5We4,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
4FGHEIVVqRiwQtAo6E2NVc,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
2XfkKphS1o6JF9N3AZbVju,0.623,0.668,6,-7.282,0.0531,0.475,0.0,0.823,161.948
