uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1DXSsE3plpcILNidgJ6Tq5,0.522,0.585,7,-7.205,0.129,0.00208,0.0,0.411,97.99
37lGC59VqZnedTIifoTv02,0.766,0.41,7,-6.302,0.0545,0.371,0.0,0.921,93.875
0sfZaySLY1p3e2YhRpZ1Ef,0.753,0.733,0,-3.715,0.056,0.253,0.0,0.156,92.064
4Xqx5Gki1x4CSGYe5AYGPT,0.522,0.585,7,-7.205,0.129,0.00208,0.0,0.411,97.99
4fP7HqVgcofcHjEvDBl21V,0.781,0.866,5,-3.493,0.0867,0.216,0.0,0.864,95.993
6RdUll05FqKj0hlACz9Y94,0.781,0.866,5,-3.493,0.0867,0.216,0.0,0.864,95.993
1A7HCMpZJkM0MciPld3ob4,0.522,0.585,7,-7.205,0.129,0.00208,0.0,0.411,97.99
6OAKaOrMsDnVygHnksegHg,0.522,0.585,7,-7.205,0.129,0.00208,0.0,0.411,97.99
3koLZKp3GMcdC0tZ6HZ91w,0.619,0.584,2,-7.242,0.0494,0.0768,0.0,0.148,118.176
7qLXg0KmnkXkdVF6HGH7Kg,0.63,0.882,2,-4.393,0.134,0.0897,0.0,0.765,182.059
4hmApgMD9KdxSlThQtFGvr,0.382,0.331,0,-9.096,0.0347,0.782,2.23e-06,0.277,112.821
3lQ2YjLGrwN9QDrYy8nkZw,0.698,0.845,7,-4.705,0.12,0.176,0.0,0.749,171.938
6oNU9YKF6xVDQvOB2TrYV8,0.743,0.804,1,-6.327,0.0676,0.0231,0.0,0.425,104.822
1gdghsFly6UyRWpARtW5mp,0.796,0.646,11,-3.925,0.158,0.0744,0.0,0.663,180.03
5UtcEYRfaqBRzXsoG8ARts,0.796,0.646,11,-3.925,0.158,0.0744,0.0,0.663,180.03
3kYLBrFVrUE23aVRnIBkZM,0.475,0.717,0,-6.712,0.102,0.194,0.0,0.646,83.869
7EpHKhsK4uK7oGxOWvhhrP,0.838,0.751,5,-2.864,0.0812,0.221,2.23e-06,0.706,91.982
3Flqfp71JMa1NsphC8U5uw,0.738,0.748,0,-4.902,0.0453,0.182,0.0,0.896,94.949
4m9fRIegA8wUHdBEFUzkaG,0.796,0.646,11,-3.925,0.158,0.0744,0.0,0.663,180.03
5JxfniFnfVXxL71Bs41G9u,0.796,0.646,11,-3.925,0.158,0.0744,0.0,0.663,180.03
6dUU6WdzBGxlkqG8ovC7Xg,0.881,0.848,1,-3.747,0.0987,0.353,0.0,0.848,115.001
4bpzEGowzjzNaFa8G4oPcq,0.881,0.848,1,-3.747,0.0987,0.353,0.0,0.848,115.001
2RHQRWvZxuhM78lNzFy9pT,0.738,0.748,0,-4.902,0.0453,0.182,0.0,0.896,94.949
0UT48H82IvI9PdhRM39neg,0.672,0.83,2,-4.028,0.0599,0.207,0.0,0.774,172.104
5g4yt3CyWXnmrR0HZ7rE9P,0.475,0.717,0,-6.712,0.102,0.194,0.0,0.646,83.869
1XttGYvVZ3sOcOLENojc9O,0.881,0.848,1,-3.747,0.0987,0.353,0.0,0.848,115.001
3N0BsG6OnHao4tm6kwGRke,0.394,0.508,7,-3.522,0.0326,0.795,3.87e-06,0.167,89.222
0bEKqlZOze95J2a2ICZL3F,0.55,0.874,5,-3.937,0.0508,0.00599,0.0,0.348,166.011
7sNBIIStlc2ifqAkdySXLM,0.48,0.572,2,-4.013,0.0412,0.169,0.0,0.452,89.89
1TVf1ZYXnoAPf2tNBwpOEH,0.378,0.619,0,-6.794,0.0767,0.305,0.0,0.349,87.387
6X6A2GuSd3yiz3QNrQpfAm,0.738,0.748,0,-4.902,0.0453,0.182,0.0,0.896,94.949
5swvY8PV11FXc4khaWpW8j,0.781,0.645,1,-4.136,0.0399,0.0903,1.58e-06,0.803,128.007
5PDSxvzJnXM0WnhVPBUvMS,0.621,0.918,1,-3.01,0.0552,0.0753,0.0,0.838,151.988
1V2zHLHt5E3R2TahM4W11B,0.881,0.848,1,-3.747,0.0987,0.353,0.0,0.848,115.001
00tFl7H7UaITu6p9PM6UJM,0.703,0.736,1,-4.397,0.047,0.289,1.55e-06,0.603,94.998
59fnZv0P6iK5M91MvlD0Zz,0.672,0.83,2,-4.028,0.0599,0.207,0.0,0.774,172.104
0YjLcwxxtcIwCV3hamjEOt,0.738,0.748,0,-4.902,0.0453,0.182,0.0,0.896,94.949
5LtfkPYweu6J5mDpOkCO5M,0.55,0.765,1,-5.878,0.0417,0.534,0.0,0.592,157.49
1Ghb6uHFIIlDBjzKQJlv0I,0.578,0.471,8,-8.182,0.0615,0.498,1.49e-06,0.54,147.611
5YUyW9opqNsMSEzzecZih1,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.694,179.968
1vnnXMrBeEWiRg3YCMCjQq,0.649,0.798,2,-4.346,0.178,0.226,0.0,0.857,177.899
5YZQDYnMUM9VFWBgmDBzmL,0.602,0.785,6,-4.355,0.232,0.143,0.0,0.582,95.038
1XJqfr05CYLsKCcop5Gt06,0.784,0.631,6,-4.005,0.0322,0.0475,0.00792,0.274,99.973
6hqeoMeHQfrNiyYmuUMs6T,0.877,0.661,11,-6.254,0.0998,0.274,0.0,0.434,89.998
5Gq7G9oXDG3KhSYXsJKDR3,0.602,0.785,6,-4.355,0.232,0.143,0.0,0.582,95.038
4V9VnRcjHmPbry0tYWRRDK,0.901,0.512,9,-12.077,0.251,0.327,0.001,0.753,144.968
6v1erB85N6Zln7D0HhUzXV,0.631,0.595,3,-4.722,0.0547,0.347,0.0,0.694,173.959
4xs18MJWKbnCTz5T8m0wRm,0.797,0.677,9,-4.163,0.0857,0.101,0.0,0.919,130.034
3wqn9xLZR3fNFZ5pJF9sx3,0.763,0.578,6,-3.894,0.0852,0.2,5.12e-06,0.818,175.959
2KpnP7hqdI36S08DFf4t0F,0.612,0.619,2,-6.203,0.315,0.117,1.4e-05,0.512,123.933
75G3D1ajCgumVJ7Kun9MbC,0.767,0.672,2,-4.455,0.182,0.12,6.18e-05,0.585,171.996
6VwqM0vXcDyQZFwcmi0viG,0.767,0.672,2,-4.455,0.182,0.12,6.18e-05,0.585,171.996
0U06zFzTRaYQCyGXyBov5x,0.531,0.834,2,-3.944,0.052,0.277,0.0,0.527,142.041
1nH805fC0AMjtHmxWxTaCC,0.797,0.677,9,-4.163,0.0857,0.101,0.0,0.919,130.034
0R2d9y5VGS0572jO3HWa2b,0.688,0.812,2,-4.355,0.135,0.243,0.0,0.834,89.01
6WAGLTuFyXuF17fjDalXeQ,0.407,0.77,5,-3.767,0.0334,0.374,0.0,0.21,150.203
3wg5msLliZtdraqMNj3SSm,0.63,0.669,8,-6.974,0.148,0.0291,0.0,0.904,214.024
0SF4Bscebj6VGWcTDbqddy,0.73,0.769,11,-3.292,0.0508,0.2,0.0,0.566,95.989
5dq2dQHbAq3BCbBX1OXcV7,0.733,0.783,9,-4.788,0.0386,0.156,0.0,0.634,93.018
6jVapl5VCINHCwvrVuZ4Pj,0.508,0.76,9,-4.8,0.0851,0.0662,0.0,0.414,86.762
16WngPBW0UBCNILvwPjldQ,0.63,0.669,8,-6.974,0.148,0.0291,0.0,0.904,214.024
5mVW4nXaUzd8bRn0MWQb9H,0.733,0.783,9,-4.788,0.0386,0.156,0.0,0.634,93.018
5XRwsXxExAn3FVewv4W9mn,0.787,0.679,9,-4.913,0.0658,0.416,0.0,0.876,89.996
3e8kegN6BoL8RpGSiSbxAD,0.631,0.955,9,-2.681,0.0348,0.00227,0.0406,0.824,122.984
6F4k61BlMK01JUwwjFWKKw,0.787,0.679,9,-4.913,0.0658,0.416,0.0,0.876,89.996
38NpbYn9qyO0x69OvtxDTl,0.474,0.879,4,-3.979,0.115,0.633,0.0,0.671,91.09
0KvmURPhIJByDlFx7zOySU,0.73,0.769,11,-3.292,0.0508,0.2,0.0,0.566,95.989
1zWsZqGND3kcUu8WgXVirO,0.607,0.785,0,-6.099,0.0372,0.654,0.0,0.901,93.295
3bvSoEdHqhDv5jmIP0qfIo,0.786,0.825,1,-5.191,0.259,0.0872,0.00327,0.752,180.026
4ss438WFZnJP0Be4lc2r0t,0.545,0.89,2,-3.129,0.0868,0.546,0.0,0.891,177.086
4zRwBMVKO91BUPqZ6jBIFS,0.407,0.77,5,-3.767,0.0334,0.374,0.0,0.21,150.203
31yGQqAEXhpropcieuShqj,0.631,0.595,3,-4.722,0.0547,0.347,0.0,0.694,173.959
262QrfhfYnxLJImALY8VUR,0.631,0.595,3,-4.722,0.0547,0.347,0.0,0.694,173.959
0zAP6dNWTxFl774n6qjWNO,0.687,0.559,0,-4.661,0.0351,0.714,0.0,0.404,136.073
1DGt4mkDsqguGSLYFerzKO,0.803,0.866,3,-4.503,0.0627,0.122,0.0153,0.772,95.008
0Nq0igeWY9j7TtqWCYuTM6,0.776,0.609,9,-6.146,0.0929,0.481,0.0,0.612,96.04
569hk4SuiumGEtW4Ps7Hph,0.597,0.665,7,-4.403,0.129,0.424,0.0,0.443,94.467
2UFAjlh6NmjWX9IyMTMcxD,0.815,0.66,9,-7.68,0.25,0.381,0.0,0.643,101.006
4ENkKYfRk9udeKaJBjvxss,0.816,0.701,7,-4.119,0.175,0.481,0.0,0.653,92.003
453sNAmiyjCqcJQn9cOjUA,0.534,0.614,10,-6.69,0.0406,0.557,0.0,0.238,147.739
0qrJmDNacWUc7zGLI1o2mX,0.459,0.536,5,-5.76,0.0304,0.34,0.0,0.203,75.999
58V8EB4yZaB1MFVsnU3I06,0.459,0.536,5,-5.76,0.0304,0.34,0.0,0.203,75.999
1sojpRoFJYHTiting2LP7Y,0.682,0.683,0,-5.977,0.04,0.398,0.0,0.776,90.017
28kat5VccKACzCXiQe25FK,0.581,0.659,8,-7.511,0.116,0.538,0.0,0.577,155.945
4vYkeBt4WSX0nVzC3MArPC,0.55,0.765,1,-5.878,0.0417,0.534,0.0,0.592,157.49
1C6kyXe2Ey9fJWbKJbHyGD,0.597,0.665,7,-4.403,0.129,0.424,0.0,0.443,94.467
2S79bB4RoEFaisdjp08RlF,0.51,0.725,9,-5.183,0.0549,0.327,6.69e-06,0.836,98.5
7BXuu4tenwNfOlY9bztDR3,0.691,0.854,9,-4.77,0.0735,0.239,0.0,0.779,94.96
0N29rN62Oy0EgWD1U2DuKQ,0.395,0.472,3,-6.5,0.0392,0.312,0.0,0.188,123.223
116H0KvKr2Zl4RPuVBruDO,0.817,0.539,6,-6.349,0.0621,0.0141,0.000496,0.158,97.062
2aI21FnmY7TJVKeMaoQZ0t,0.872,0.872,1,-6.328,0.139,0.0476,0.00112,0.809,116.948
7COfe3P7KgfwDwIRB8LIDw,0.548,0.704,11,-4.838,0.0777,0.0168,2.25e-05,0.288,104.666
3CpD9lnEHelRkBtsdktwHy,0.552,0.676,2,-6.475,0.0627,0.247,0.0,0.452,147.769
4LMJPzr4j5pc8JREHRYQHO,0.815,0.974,10,-6.065,0.0474,0.0465,5.48e-05,0.873,114.302
7D4L0o5EahA182NZzxYFcy,0.815,0.974,10,-6.065,0.0474,0.0465,5.48e-05,0.873,114.302
0WRYlYYbEFVg0ZutdOpHyQ,0.711,0.748,7,-4.044,0.0831,0.13,0.0,0.844,167.972
3PDYf9RSS6gZfRBbQIsabr,0.815,0.974,10,-6.065,0.0474,0.0465,5.48e-05,0.873,114.302
5nKncxmtPde9s0y6ufIvZL,0.611,0.509,9,-9.382,0.127,0.69,2.64e-06,0.425,90.168
1JxZ3cWdy0eTMzXAhM3UYa,0.711,0.748,7,-4.044,0.0831,0.13,0.0,0.844,167.972
5xKcrYqZNvysZWRhLBuK3l,0.786,0.764,11,-2.935,0.0798,0.121,0.0,0.913,90.977
7296g70JIFUjzP0Ln1Wx8o,0.37,0.553,0,-4.896,0.0391,0.137,0.0,0.474,179.968
34HGlyjxXg6ntjyF9tEyAj,0.747,0.824,0,-2.316,0.0738,0.0283,0.0,0.628,166.005
6KpEW4tb8KJZ65iE6XszlP,0.312,0.5,4,-7.795,0.0396,0.166,0.0,0.334,147.669
2UMa1JLJUJUyaWulNY92Og,0.429,0.551,4,-6.33,0.0313,0.347,0.0,0.385,149.759
1V23DFS7SiZDojkOipAkyJ,0.688,0.812,2,-4.355,0.135,0.243,0.0,0.834,89.01
2zPYjW3ppjI3jmn5IL7fjh,0.72,0.914,0,-3.679,0.0435,0.0329,0.0,0.68,95.975
2nELh4kYlu0CD8l8aI6P0B,0.552,0.676,2,-6.475,0.0627,0.247,0.0,0.452,147.769
0sBzVSBpA9MmQDkMNs339d,0.759,0.527,1,-6.739,0.0438,0.749,0.0,0.482,119.936
0f7IGNawBHrxVsV0uLAWal,0.786,0.764,11,-2.935,0.0798,0.121,0.0,0.913,90.977
0VX1PydrOt49grhTQjxGzS,0.878,0.799,4,-2.029,0.104,0.09,6e-06,0.85,110.044
3LU6ONGkC6ckczjHityatd,0.694,0.761,4,-6.066,0.0263,0.176,3.63e-05,0.866,129.953
6pqVDTidWZNIOSDRoQnUPU,0.55,0.488,4,-6.287,0.0311,0.773,0.0,0.153,118.134
0lc1ey4GfBMzmSVCyQUUHX,0.688,0.812,2,-4.355,0.135,0.243,0.0,0.834,89.01
5HS5L6qK1cbjsnuU4QVilK,0.787,0.785,6,-6.768,0.0737,0.144,0.0,0.734,97.021
6zXIHlO14bCskjwzMmo1qL,0.611,0.509,9,-9.382,0.127,0.69,2.64e-06,0.425,90.168
5h2KtePTFGLYjtNTy0cQ4c,0.77,0.657,0,-7.658,0.0386,0.4,5.89e-05,0.846,92.008
23YEnL7XL30ajRk3drXIMm,0.866,0.86,1,-3.087,0.0584,0.138,0.0,0.924,109.973
46rKo4ijDOiDoAPDwxxxi0,0.81,0.757,2,-3.583,0.0478,0.0157,0.0003,0.511,100.017
0dtCfLOjqbpyNZ1x0rHvw2,0.878,0.799,4,-2.029,0.104,0.09,6e-06,0.85,110.044
1ihSSnA4d0dcxQouy7gtNJ,0.694,0.761,4,-6.066,0.0263,0.176,3.63e-05,0.866,129.953
6VDdsnE5y6OYV9UTyvv8p6,0.671,0.575,7,-8.998,0.0575,0.0046,0.000217,0.647,160.976
4mvkaRAZtSBHrVVQkUZqiq,0.734,0.896,0,-3.652,0.039,0.0391,0.0,0.649,96.007
09iCpaYbvahbcxv8GR0BfS,0.665,0.689,11,-7.344,0.0511,0.111,0.0,0.782,177.879
5ApEaNmGa5v6nPYhRGUJlV,0.808,0.791,8,-4.534,0.0598,0.132,0.0,0.787,106.932
1ZAqZgxVavsxWN5nKhYIIL,0.734,0.896,0,-3.652,0.039,0.0391,0.0,0.649,96.007
1cbCEtcGU25HvwMrZDPqJy,0.595,0.655,0,-4.277,0.026,0.155,0.0,0.364,153.866
28mo8mRalwfDoTL0iNvsBM,0.689,0.853,1,-3.455,0.0286,0.0186,0.0,0.937,153.933
4ti1rvGbS7HDuHGdGN0rPc,0.826,0.44,0,-6.895,0.0338,0.781,0.0,0.803,124.76
3tfCeMKHPbdCxapkL7mCvL,0.502,0.716,7,-4.439,0.0587,0.291,0.0,0.629,169.952
4xoC85cReQ3fobSv12Oi1w,0.729,0.764,9,-6.138,0.0452,0.201,0.000598,0.964,94.017
1UBndSn4seW4N47Hh9epnv,0.799,0.812,4,-9.434,0.0516,0.516,6.22e-06,0.962,130.085
7GSjLpzfohM3HXz2PxS4fX,0.679,0.926,11,-3.834,0.0612,0.118,0.0,0.934,179.941
0N8d25eR5OMLON40UYIukg,0.629,0.486,8,-8.198,0.0305,0.497,0.0,0.382,122.011
3S7NB9yGDk4HjbHxkqzgK8,0.757,0.688,9,-4.546,0.112,0.226,0.0,0.704,155.994
5gPM0o7JslJXQydQkva5BJ,0.385,0.511,0,-4.728,0.0285,0.516,0.00526,0.179,144.186
4aMyasUtGBlniIIHJjXIbU,0.726,0.574,2,-6.399,0.024,0.168,1.77e-06,0.692,102.927
7MzqrmEKgCOvW2EnKBENLn,0.51,0.556,7,-5.937,0.0323,0.68,0.0,0.321,87.739
3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,3,-5.745,0.0413,0.08,1.34e-06,0.268,79.928
6IpiaVfJdeoGZInxYGt1X3,0.799,0.721,6,-5.222,0.0508,0.0214,0.000341,0.66,132.763
5Ct6xnkAQJ7lZXp7vHM8uF,0.782,0.697,1,-5.85,0.0618,0.32,0.0,0.416,76.031
1RIDr0woQCSCdLCGTpNmJe,0.782,0.697,1,-5.85,0.0618,0.32,0.0,0.416,76.031
2KNSoU8QhUEtI6qamroj2Y,0.677,0.502,1,-7.098,0.0253,0.489,0.0,0.526,96.515
5jspB5n5qIpgydm2ILgIg0,0.779,0.791,10,-3.816,0.127,0.717,3.44e-06,0.77,97.965
1MbkGV6nl8omJ4C2IDb7ts,0.704,0.691,6,-5.414,0.158,0.255,0.0,0.427,143.982
3IQaHXZNVcHalRgz5kcdrf,0.787,0.662,8,-4.285,0.0372,0.0648,0.0,0.79,119.983
3AcYk1ZF0Xgzr7hvZDsMfq,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
5VelPjakTvwPBHjPhl2Igv,0.704,0.691,6,-5.414,0.158,0.255,0.0,0.427,143.982
0DHBe3RkyM9V4InBW7DZqS,0.704,0.691,6,-5.414,0.158,0.255,0.0,0.427,143.982
2tiDYPeHlyMeqANQGc9w0J,0.62,0.66,6,-3.361,0.0299,0.254,0.0,0.567,81.052
1JxslBg8n09fxlTU7l2NVq,0.804,0.642,8,-4.418,0.0431,0.0442,0.0,0.687,119.996
70jNiolUHfAHm3wqJzmbPH,0.741,0.552,0,-6.193,0.0755,0.417,1.37e-06,0.444,94.987
5d6cQDjQFHKdUamJwXMlk8,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
3i2njMyJOynYaC9o7QS0n7,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
6DvPwsfTATS9gTdA1XdIdH,0.623,0.607,10,-5.113,0.0353,0.147,3.29e-06,0.614,89.654
4npXGz7CmayWQ0gIfMldbF,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
5VVRRXsJ77a4jjGZCiIpAL,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
4Pafwz3DEfu6KTr88kDGIl,0.623,0.607,10,-5.113,0.0353,0.147,3.29e-06,0.614,89.654
59d6pKXq0vbneJNlfiX82Y,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
6Etd2cRz7US6XAj2O3S2kf,0.804,0.642,8,-4.418,0.0431,0.0442,0.0,0.687,119.996
5K5PsYGecXpFRoSNYHvhll,0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.769,170.023
7s1KiBsH0lCggKO52Qir6X,0.686,0.915,10,-2.756,0.0449,0.079,0.000275,0.743,100.003
4kuVRiLkG1ZBkKZEImbHLT,0.799,0.721,6,-5.222,0.0508,0.0214,0.000341,0.66,132.763
7vjlcbRM2OYf3hWijV4edb,0.799,0.721,6,-5.222,0.0508,0.0214,0.000341,0.66,132.763
0GvNXbidC6YKMSOdIWYImL,0.799,0.721,6,-5.222,0.0508,0.0214,0.000341,0.66,132.763
6cfAxiWFZknozbE2RHslv3,0.799,0.721,6,-5.222,0.0508,0.0214,0.000341,0.66,132.763
5Os2brRE8flEq52NpFBCUO,0.651,0.86,8,-5.065,0.0346,0.156,0.0181,0.543,122.906
4ru0Gd5hfmIt1T7Bcdorzg,0.623,0.607,10,-5.113,0.0353,0.147,3.29e-06,0.614,89.654
4JTtCxkZMVZ04O9rG4WEev,0.686,0.915,10,-2.756,0.0449,0.079,0.000275,0.743,100.003
1Gq202pQaNT0U9lbcVrPha,0.686,0.915,10,-2.756,0.0449,0.079,0.000275,0.743,100.003
0GzuHFG4Ql6DoyxFRnIk3F,0.766,0.788,6,-3.128,0.312,0.105,5.81e-06,0.609,179.984
6BcMcVax12vNuOqnPOayZ1,0.719,0.844,7,-3.529,0.103,0.0793,0.0,0.941,90.951
2BEcap3xJtmiPaHKyfQi4e,0.734,0.846,9,-3.425,0.0489,0.166,1.74e-06,0.604,98.026
1PAgmT6YqGhd6zT9kN9gIo,0.346,0.641,7,-5.627,0.0504,0.136,8.4e-06,0.159,77.281
1YnRzw2S56QR16zhKZJMiv,0.715,0.534,7,-6.534,0.0414,0.496,0.0,0.341,99.007
1q0PYXTbDsirp2l74ng6pn,0.924,0.723,8,-3.142,0.0466,0.0177,2.61e-05,0.643,126.998
6KuqAtoeVzxAYOaMveLNpH,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.839,95.001
6S18su3fmCpLzBsJCQWovx,0.625,0.55,1,-6.916,0.0258,0.301,0.0,0.353,83.007
637bsehtpL2oJruOEL6lZ7,0.723,0.777,7,-3.503,0.108,0.0426,3.68e-06,0.961,91.017
5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,7,-8.797,0.0516,0.141,1.73e-05,0.234,98.047
2DEE1ziEDYkF37q0rBxLX7,0.764,0.751,8,-3.713,0.0711,0.18,0.0,0.698,100.074
63zBKEb0jpYXYrasyfGr4S,0.739,0.525,2,-5.52,0.386,0.257,0.0,0.418,139.086
5nf6PWMIiI6z9VjtBQtV0V,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
37GxgdrBvFP2492fqcjpJg,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
4anDOL5GSVuH10FFmjNBdc,0.764,0.751,8,-3.713,0.0711,0.18,0.0,0.698,100.074
1AEvlAXglwpZjJtU9W7SZh,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
2fbz50Z7j4QSR8DwNODCvH,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
4rR6TjxYfYJfIlj7LkvNqz,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
4Eab3fN4lkSgy20I777fEr,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
2BwJ1uFMiMFc2TSnvOeHs8,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
2Itt7WXHfg02UUHYBBuxmH,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
6OYgBAP07DzGO7GuRTRQkJ,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.793,94.968
5fb7B80PCu69Y2lTiyoInd,0.764,0.751,8,-3.713,0.0711,0.18,0.0,0.698,100.074
5QMLTolS9JqMTqouRtbSWT,0.684,0.808,0,-2.737,0.061,0.0518,1.02e-05,0.712,173.905
69l7qruLhItl4ZllPP1f0H,0.596,0.71,6,-5.815,0.136,0.243,0.0,0.632,117.871
4Vk7RiaqnO6FrPd5hUYdsZ,0.804,0.825,11,-3.596,0.0585,0.166,3.48e-06,0.662,92.02
5ywMdbYK6YThy10BMT7tBw,0.758,0.778,8,-3.562,0.0657,0.0806,0.0,0.532,92.983
1hMNK2NJhojDWX8E70w8DN,0.758,0.778,8,-3.562,0.0657,0.0806,0.0,0.532,92.983
77JnuzkgDssvr8Q5GQ39Eh,0.684,0.808,0,-2.737,0.061,0.0518,1.02e-05,0.712,173.905
0yJYYdWIQ0VR1Zz4CAweO7,0.728,0.711,5,-4.477,0.081,0.0183,0.0,0.782,172.068
0vvKVl5nawPkgrBrCNJQNh,0.724,0.84,0,-3.633,0.0393,0.0564,0.0,0.842,92.011
6Zh8RyaIF8MsQ2os943OB7,0.755,0.767,1,-4.446,0.0535,0.00459,8.28e-06,0.321,93.959
6MVVLMg67DcdaoHKmAV3ME,0.559,0.472,2,-6.814,0.0299,0.583,0.0,0.305,129.945
3pjW5482iWgJVqQOpu4AG9,0.721,0.773,10,-6.283,0.0368,0.053,0.0,0.75,120.007
2awk2br4XeJn2L6Dl9stuj,0.62,0.754,9,-2.155,0.116,0.0578,0.0,0.828,90.064
2aGaBLYxakwHTqcOk4iD4p,0.497,0.524,2,-8.111,0.0293,0.191,0.0,0.209,143.961
5ISy0AzfziXIsYde5UdsN9,0.635,0.924,5,-4.856,0.0546,0.153,2.63e-05,0.666,94.008
3lOFofBlwZF66FMjH2AcuC,0.645,0.822,11,-3.679,0.212,0.0493,0.0,0.837,179.994
1gVKw1G0tDBCLvZqTpeSg5,0.521,0.679,11,-6.664,0.0291,0.482,0.921,0.207,92.992
3S1x2oj2T4CL8pnJON66qi,0.665,0.765,0,-6.036,0.0316,0.13,0.0,0.744,153.984
0qU2ukOrwNTkA9mB6bb1DJ,0.652,0.847,6,-5.035,0.0552,0.188,0.0,0.515,163.942
30JbQlyoAUUud1FjAq4KPn,0.773,0.691,9,-4.539,0.0268,0.655,2.77e-06,0.529,106.988
2Ivtk3iVMAfp2XaWhgDNAn,0.546,0.229,5,-7.715,0.0398,0.938,0.0,0.155,69.216
0kYMixuzmfdOpNRcHJ4A2V,0.686,0.861,11,-3.145,0.119,0.00887,0.0,0.787,132.016
25YnWMPUy1dFdOYV606b2J,0.716,0.657,9,-4.3,0.0622,0.0351,0.0,0.253,129.899
6X4CaRYC9b1br9mPHJpd7Y,0.552,0.916,0,-3.397,0.133,0.097,0.0,0.776,178.115
3GLA33LHfOYKifQz2xwxNM,0.515,0.589,4,-4.426,0.0339,0.69,0.0153,0.176,137.722
0EDxJmKWsPtrH1gvrfpZ9d,0.699,0.945,6,-3.538,0.0578,0.228,0.0,0.82,132.023
5QFQoIoRVAaAIBd1du2HIx,0.6,0.952,5,-4.086,0.0946,0.0417,6.89e-06,0.423,178.023
3nMb7ToWIxYvmaIG20z6ux,0.648,0.89,0,-3.982,0.0523,0.0294,3.58e-06,0.321,125.953
4sCSUQnWQ6HJsOMjfPicdn,0.701,0.896,0,-6.459,0.0814,0.0866,0.0,0.896,130.067
2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5,-4.654,0.317,0.234,0.0,0.575,174.14
6Xom58OOXk2SoU711L2IXO,0.804,0.674,5,-5.453,0.0333,0.294,1.18e-06,0.292,99.968
2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0.0407,0.237,1.14e-05,0.871,107.657
1fbsUD9EumzryL4OEhoG6s,0.598,0.674,0,-3.653,0.12,0.452,0.0,0.803,72.205
3QrXNWWtVgsqPLcwa9gNCW,0.686,0.741,9,-3.517,0.0355,0.173,0.0,0.565,98.011
0cGQYL4z6BOnuGOeyJofNA,0.355,0.468,4,-6.55,0.0318,0.0319,1.89e-05,0.416,171.407
1thR2sfJj6FasYaXHQ98e4,0.666,0.826,0,-4.093,0.0625,0.017,0.0,0.343,104.701
5DU0TdZSrSldWJd8Xtnh7C,0.647,0.816,0,-4.824,0.0648,0.179,0.0,0.725,119.826
78ibI5Q8xHs4qYwD0OM2Sw,0.831,0.789,0,-5.498,0.0661,0.121,0.0,0.826,101.037
6UeTLHbMvtu92BcXL0WRw6,0.642,0.683,2,-5.168,0.0521,0.542,0.0,0.796,174.166
3QAE1arPJAMVKt3NUqjikE,0.661,0.677,5,-6.467,0.0383,0.628,0.0,0.959,174.068
6Bu0j4to41EYDZdcZMbQzp,0.633,0.752,10,-7.74,0.0358,0.161,1.62e-05,0.881,91.169
4wDLjJxeBBK3S1rblfa0Ud,0.705,0.874,0,-2.514,0.0723,0.17,0.0,0.788,128.02
1DcMu1oaXb57IS0jPBzXNE,0.647,0.816,0,-4.824,0.0648,0.179,0.0,0.725,119.826
6be4zs74UAntMkWpfdmwXt,0.858,0.806,6,-5.61,0.0712,0.111,0.0,0.814,99.992
4eSJM9STV1Tfho9D5n6mHK,0.804,0.745,4,-5.805,0.0744,0.112,0.0,0.512,95.024
4rx74n3FvoM0zWU9nZesMw,0.823,0.656,5,-6.141,0.11,0.257,0.0,0.713,94.038
7InaXrvag0nYTncPA1Iitl,0.705,0.874,0,-2.514,0.0723,0.17,0.0,0.788,128.02
